country,concept_a,concept_b,color_1,color_2,A_to_C1,A_to_C2,B_to_C1,B_to_C2,mu_D,semantic_distance
mdg,angry,death,DB,LO,0.21,0.2472,0.1568,0.1808,-0.0132,0.0215
mdg,angry,happy,DB,LO,0.21,0.2472,0.4474,0.4274,-0.0572,0.0692
mdg,angry,justice,DB,LO,0.21,0.2472,0.3148,0.3086,-0.0434,0.0572
mdg,angry,lightning,DB,LO,0.21,0.2472,0.3332,0.3296,-0.0408,0.0528
mdg,angry,mango,DB,LO,0.21,0.2472,0.237,0.2952,0.021,0.0293
mdg,angry,peace,DB,LO,0.21,0.2472,0.2616,0.4486,0.1498,0.1918
mdg,angry,peach,DB,LO,0.21,0.2472,0.2244,0.286,0.0244,0.0345
mdg,angry,sad,DB,LO,0.21,0.2472,0.225,0.2626,4e-4,6e-4
mdg,angry,safety,DB,LO,0.21,0.2472,0.3774,0.2774,-0.1372,0.1776
mdg,angry,sandstorm,DB,LO,0.21,0.2472,0.1752,0.5244,0.312,0.405
mdg,angry,sick,DB,LO,0.21,0.2472,0.2758,0.3082,-0.0048,0.0065
mdg,angry,tree,DB,LO,0.21,0.2472,0.1824,0.2852,0.0656,0.0955
mdg,banana,death,DB,LO,0.1018,0.2138,0.1568,0.1808,-0.088,0.1642
mdg,banana,happy,DB,LO,0.1018,0.2138,0.4474,0.4274,-0.132,0.1709
mdg,banana,justice,DB,LO,0.1018,0.2138,0.3148,0.3086,-0.1182,0.1694
mdg,banana,lightning,DB,LO,0.1018,0.2138,0.3332,0.3296,-0.1156,0.162
mdg,banana,mango,DB,LO,0.1018,0.2138,0.237,0.2952,-0.0538,0.0829
mdg,banana,peace,DB,LO,0.1018,0.2138,0.2616,0.4486,0.075,0.1054
mdg,banana,peach,DB,LO,0.1018,0.2138,0.2244,0.286,-0.0504,0.0791
mdg,banana,sad,DB,LO,0.1018,0.2138,0.225,0.2626,-0.0744,0.1188
mdg,banana,safety,DB,LO,0.1018,0.2138,0.3774,0.2774,-0.212,0.2952
mdg,banana,sandstorm,DB,LO,0.1018,0.2138,0.1752,0.5244,0.2372,0.3438
mdg,banana,sick,DB,LO,0.1018,0.2138,0.2758,0.3082,-0.0796,0.1177
mdg,banana,tree,DB,LO,0.1018,0.2138,0.1824,0.2852,-0.0092,0.015
mdg,death,happy,DB,LO,0.1568,0.1808,0.4474,0.4274,-0.044,0.0569
mdg,death,justice,DB,LO,0.1568,0.1808,0.3148,0.3086,-0.0302,0.0431
mdg,death,lightning,DB,LO,0.1568,0.1808,0.3332,0.3296,-0.0276,0.0385
mdg,death,mango,DB,LO,0.1568,0.1808,0.237,0.2952,0.0342,0.0521
mdg,death,peace,DB,LO,0.1568,0.1808,0.2616,0.4486,0.163,0.2244
mdg,death,peach,DB,LO,0.1568,0.1808,0.2244,0.286,0.0376,0.0583
mdg,death,sad,DB,LO,0.1568,0.1808,0.225,0.2626,0.0136,0.0215
mdg,death,safety,DB,LO,0.1568,0.1808,0.3774,0.2774,-0.124,0.1736
mdg,death,sandstorm,DB,LO,0.1568,0.1808,0.1752,0.5244,0.3252,0.4537
mdg,death,sick,DB,LO,0.1568,0.1808,0.2758,0.3082,0.0084,0.0123
mdg,death,tree,DB,LO,0.1568,0.1808,0.1824,0.2852,0.0788,0.1265
mdg,happy,justice,DB,LO,0.4474,0.4274,0.3148,0.3086,0.0138,0.0155
mdg,happy,lightning,DB,LO,0.4474,0.4274,0.3332,0.3296,0.0164,0.0181
mdg,happy,mango,DB,LO,0.4474,0.4274,0.237,0.2952,0.0782,0.0911
mdg,happy,peace,DB,LO,0.4474,0.4274,0.2616,0.4486,0.207,0.2258
mdg,happy,peach,DB,LO,0.4474,0.4274,0.2244,0.286,0.0816,0.096
mdg,happy,sad,DB,LO,0.4474,0.4274,0.225,0.2626,0.0576,0.0686
mdg,happy,safety,DB,LO,0.4474,0.4274,0.3774,0.2774,-0.08,0.0889
mdg,happy,sandstorm,DB,LO,0.4474,0.4274,0.1752,0.5244,0.3692,0.4043
mdg,happy,sick,DB,LO,0.4474,0.4274,0.2758,0.3082,0.0524,0.0597
mdg,happy,tree,DB,LO,0.4474,0.4274,0.1824,0.2852,0.1228,0.1472
mdg,justice,lightning,DB,LO,0.3148,0.3086,0.3332,0.3296,0.0026,0.0031
mdg,justice,mango,DB,LO,0.3148,0.3086,0.237,0.2952,0.0644,0.0813
mdg,justice,peace,DB,LO,0.3148,0.3086,0.2616,0.4486,0.1932,0.2262
mdg,justice,peach,DB,LO,0.3148,0.3086,0.2244,0.286,0.0678,0.0866
mdg,justice,sad,DB,LO,0.3148,0.3086,0.225,0.2626,0.0438,0.0567
mdg,justice,safety,DB,LO,0.3148,0.3086,0.3774,0.2774,-0.0938,0.1119
mdg,justice,sandstorm,DB,LO,0.3148,0.3086,0.1752,0.5244,0.3554,0.4187
mdg,justice,sick,DB,LO,0.3148,0.3086,0.2758,0.3082,0.0386,0.0475
mdg,justice,tree,DB,LO,0.3148,0.3086,0.1824,0.2852,0.109,0.1423
mdg,lightning,mango,DB,LO,0.3332,0.3296,0.237,0.2952,0.0618,0.0766
mdg,lightning,peace,DB,LO,0.3332,0.3296,0.2616,0.4486,0.1906,0.2198
mdg,lightning,peach,DB,LO,0.3332,0.3296,0.2244,0.286,0.0652,0.0817
mdg,lightning,sad,DB,LO,0.3332,0.3296,0.225,0.2626,0.0412,0.0523
mdg,lightning,safety,DB,LO,0.3332,0.3296,0.3774,0.2774,-0.0964,0.1131
mdg,lightning,sandstorm,DB,LO,0.3332,0.3296,0.1752,0.5244,0.3528,0.4095
mdg,lightning,sick,DB,LO,0.3332,0.3296,0.2758,0.3082,0.036,0.0435
mdg,lightning,tree,DB,LO,0.3332,0.3296,0.1824,0.2852,0.1064,0.1363
mdg,mango,peace,DB,LO,0.237,0.2952,0.2616,0.4486,0.1288,0.1587
mdg,mango,peach,DB,LO,0.237,0.2952,0.2244,0.286,0.0034,0.0046
mdg,mango,sad,DB,LO,0.237,0.2952,0.225,0.2626,-0.0206,0.0281
mdg,mango,safety,DB,LO,0.237,0.2952,0.3774,0.2774,-0.1582,0.196
mdg,mango,sandstorm,DB,LO,0.237,0.2952,0.1752,0.5244,0.291,0.3643
mdg,mango,sick,DB,LO,0.237,0.2952,0.2758,0.3082,-0.0258,0.0333
mdg,mango,tree,DB,LO,0.237,0.2952,0.1824,0.2852,0.0446,0.0617
mdg,peace,peach,DB,LO,0.2616,0.4486,0.2244,0.286,-0.1254,0.1563
mdg,peace,sad,DB,LO,0.2616,0.4486,0.225,0.2626,-0.1494,0.188
mdg,peace,safety,DB,LO,0.2616,0.4486,0.3774,0.2774,-0.287,0.3279
mdg,peace,sandstorm,DB,LO,0.2616,0.4486,0.1752,0.5244,0.1622,0.1952
mdg,peace,sick,DB,LO,0.2616,0.4486,0.2758,0.3082,-0.1546,0.1851
mdg,peace,tree,DB,LO,0.2616,0.4486,0.1824,0.2852,-0.0842,0.108
mdg,peach,sad,DB,LO,0.2244,0.286,0.225,0.2626,-0.024,0.0332
mdg,peach,safety,DB,LO,0.2244,0.286,0.3774,0.2774,-0.1616,0.2024
mdg,peach,sandstorm,DB,LO,0.2244,0.286,0.1752,0.5244,0.2876,0.3647
mdg,peach,sick,DB,LO,0.2244,0.286,0.2758,0.3082,-0.0292,0.0381
mdg,peach,tree,DB,LO,0.2244,0.286,0.1824,0.2852,0.0412,0.0579
mdg,sad,safety,DB,LO,0.225,0.2626,0.3774,0.2774,-0.1376,0.175
mdg,sad,sandstorm,DB,LO,0.225,0.2626,0.1752,0.5244,0.3116,0.3974
mdg,sad,sick,DB,LO,0.225,0.2626,0.2758,0.3082,-0.0052,0.0069
mdg,sad,tree,DB,LO,0.225,0.2626,0.1824,0.2852,0.0652,0.0929
mdg,safety,sandstorm,DB,LO,0.3774,0.2774,0.1752,0.5244,0.4492,0.5101
mdg,safety,sick,DB,LO,0.3774,0.2774,0.2758,0.3082,0.1324,0.1603
mdg,safety,tree,DB,LO,0.3774,0.2774,0.1824,0.2852,0.2028,0.2586
mdg,sandstorm,sick,DB,LO,0.1752,0.5244,0.2758,0.3082,-0.3168,0.3838
mdg,sandstorm,tree,DB,LO,0.1752,0.5244,0.1824,0.2852,-0.2464,0.3237
mdg,sick,tree,DB,LO,0.2758,0.3082,0.1824,0.2852,0.0704,0.0942
mdg,angry,banana,DB,LP,0.21,0.286,0.1018,0.1624,-0.0154,0.0257
mdg,angry,death,DB,LP,0.21,0.286,0.1568,0.3108,0.078,0.1106
mdg,angry,happy,DB,LP,0.21,0.286,0.4474,0.4038,-0.1196,0.142
mdg,angry,justice,DB,LP,0.21,0.286,0.3148,0.352,-0.0388,0.049
mdg,angry,lightning,DB,LP,0.21,0.286,0.3332,0.2992,-0.11,0.1406
mdg,angry,mango,DB,LP,0.21,0.286,0.237,0.1608,-0.1522,0.2245
mdg,angry,peace,DB,LP,0.21,0.286,0.2616,0.3498,0.0122,0.0159
mdg,angry,peach,DB,LP,0.21,0.286,0.2244,0.2678,-0.0326,0.0454
mdg,angry,sad,DB,LP,0.21,0.286,0.225,0.373,0.072,0.0947
mdg,angry,safety,DB,LP,0.21,0.286,0.3774,0.2554,-0.198,0.2517
mdg,angry,sandstorm,DB,LP,0.21,0.286,0.1752,0.2246,-0.0266,0.0397
mdg,angry,sick,DB,LP,0.21,0.286,0.2758,0.3828,0.031,0.0395
mdg,angry,tree,DB,LP,0.21,0.286,0.1824,0.1806,-0.0778,0.1193
mdg,banana,death,DB,LP,0.1018,0.1624,0.1568,0.3108,0.0934,0.16
mdg,banana,happy,DB,LP,0.1018,0.1624,0.4474,0.4038,-0.1042,0.1406
mdg,banana,justice,DB,LP,0.1018,0.1624,0.3148,0.352,-0.0234,0.0342
mdg,banana,lightning,DB,LP,0.1018,0.1624,0.3332,0.2992,-0.0946,0.1406
mdg,banana,mango,DB,LP,0.1018,0.1624,0.237,0.1608,-0.1368,0.2499
mdg,banana,peace,DB,LP,0.1018,0.1624,0.2616,0.3498,0.0276,0.042
mdg,banana,peach,DB,LP,0.1018,0.1624,0.2244,0.2678,-0.0172,0.0288
mdg,banana,sad,DB,LP,0.1018,0.1624,0.225,0.373,0.0874,0.1347
mdg,banana,safety,DB,LP,0.1018,0.1624,0.3774,0.2554,-0.1826,0.2698
mdg,banana,sandstorm,DB,LP,0.1018,0.1624,0.1752,0.2246,-0.0112,0.0208
mdg,banana,sick,DB,LP,0.1018,0.1624,0.2758,0.3828,0.0464,0.0686
mdg,banana,tree,DB,LP,0.1018,0.1624,0.1824,0.1806,-0.0624,0.1209
mdg,death,happy,DB,LP,0.1568,0.3108,0.4474,0.4038,-0.1976,0.2361
mdg,death,justice,DB,LP,0.1568,0.3108,0.3148,0.352,-0.1168,0.1495
mdg,death,lightning,DB,LP,0.1568,0.3108,0.3332,0.2992,-0.188,0.2422
mdg,death,mango,DB,LP,0.1568,0.3108,0.237,0.1608,-0.2302,0.3417
mdg,death,peace,DB,LP,0.1568,0.3108,0.2616,0.3498,-0.0658,0.0872
mdg,death,peach,DB,LP,0.1568,0.3108,0.2244,0.2678,-0.1106,0.1566
mdg,death,sad,DB,LP,0.1568,0.3108,0.225,0.373,-0.006,0.0081
mdg,death,safety,DB,LP,0.1568,0.3108,0.3774,0.2554,-0.276,0.3513
mdg,death,sandstorm,DB,LP,0.1568,0.3108,0.1752,0.2246,-0.1046,0.159
mdg,death,sick,DB,LP,0.1568,0.3108,0.2758,0.3828,-0.047,0.061
mdg,death,tree,DB,LP,0.1568,0.3108,0.1824,0.1806,-0.1558,0.2423
mdg,happy,justice,DB,LP,0.4474,0.4038,0.3148,0.352,0.0808,0.0895
mdg,happy,lightning,DB,LP,0.4474,0.4038,0.3332,0.2992,0.0096,0.0108
mdg,happy,mango,DB,LP,0.4474,0.4038,0.237,0.1608,-0.0326,0.0409
mdg,happy,peace,DB,LP,0.4474,0.4038,0.2616,0.3498,0.1318,0.1488
mdg,happy,peach,DB,LP,0.4474,0.4038,0.2244,0.2678,0.087,0.1037
mdg,happy,sad,DB,LP,0.4474,0.4038,0.225,0.373,0.1916,0.2169
mdg,happy,safety,DB,LP,0.4474,0.4038,0.3774,0.2554,-0.0784,0.0884
mdg,happy,sandstorm,DB,LP,0.4474,0.4038,0.1752,0.2246,0.093,0.1163
mdg,happy,sick,DB,LP,0.4474,0.4038,0.2758,0.3828,0.1506,0.1671
mdg,happy,tree,DB,LP,0.4474,0.4038,0.1824,0.1806,0.0418,0.0536
mdg,justice,lightning,DB,LP,0.3148,0.352,0.3332,0.2992,-0.0712,0.0841
mdg,justice,mango,DB,LP,0.3148,0.352,0.237,0.1608,-0.1134,0.1511
mdg,justice,peace,DB,LP,0.3148,0.352,0.2616,0.3498,0.051,0.0609
mdg,justice,peach,DB,LP,0.3148,0.352,0.2244,0.2678,0.0062,0.0079
mdg,justice,sad,DB,LP,0.3148,0.352,0.225,0.373,0.1108,0.1333
mdg,justice,safety,DB,LP,0.3148,0.352,0.3774,0.2554,-0.1592,0.1875
mdg,justice,sandstorm,DB,LP,0.3148,0.352,0.1752,0.2246,0.0122,0.0163
mdg,justice,sick,DB,LP,0.3148,0.352,0.2758,0.3828,0.0698,0.0819
mdg,justice,tree,DB,LP,0.3148,0.352,0.1824,0.1806,-0.039,0.0535
mdg,lightning,mango,DB,LP,0.3332,0.2992,0.237,0.1608,-0.0422,0.0575
mdg,lightning,peace,DB,LP,0.3332,0.2992,0.2616,0.3498,0.1222,0.1474
mdg,lightning,peach,DB,LP,0.3332,0.2992,0.2244,0.2678,0.0774,0.0994
mdg,lightning,sad,DB,LP,0.3332,0.2992,0.225,0.373,0.182,0.2204
mdg,lightning,safety,DB,LP,0.3332,0.2992,0.3774,0.2554,-0.088,0.1058
mdg,lightning,sandstorm,DB,LP,0.3332,0.2992,0.1752,0.2246,0.0834,0.1133
mdg,lightning,sick,DB,LP,0.3332,0.2992,0.2758,0.3828,0.141,0.1668
mdg,lightning,tree,DB,LP,0.3332,0.2992,0.1824,0.1806,0.0322,0.045
mdg,mango,peace,DB,LP,0.237,0.1608,0.2616,0.3498,0.1644,0.2246
mdg,mango,peach,DB,LP,0.237,0.1608,0.2244,0.2678,0.1196,0.1776
mdg,mango,sad,DB,LP,0.237,0.1608,0.225,0.373,0.2242,0.307
mdg,mango,safety,DB,LP,0.237,0.1608,0.3774,0.2554,-0.0458,0.0628
mdg,mango,sandstorm,DB,LP,0.237,0.1608,0.1752,0.2246,0.1256,0.2014
mdg,mango,sick,DB,LP,0.237,0.1608,0.2758,0.3828,0.1832,0.2439
mdg,mango,tree,DB,LP,0.237,0.1608,0.1824,0.1806,0.0744,0.1245
mdg,peace,peach,DB,LP,0.2616,0.3498,0.2244,0.2678,-0.0448,0.0584
mdg,peace,sad,DB,LP,0.2616,0.3498,0.225,0.373,0.0598,0.0741
mdg,peace,safety,DB,LP,0.2616,0.3498,0.3774,0.2554,-0.2102,0.2521
mdg,peace,sandstorm,DB,LP,0.2616,0.3498,0.1752,0.2246,-0.0388,0.0536
mdg,peace,sick,DB,LP,0.2616,0.3498,0.2758,0.3828,0.0188,0.0227
mdg,peace,tree,DB,LP,0.2616,0.3498,0.1824,0.1806,-0.09,0.1272
mdg,peach,sad,DB,LP,0.2244,0.2678,0.225,0.373,0.1046,0.1375
mdg,peach,safety,DB,LP,0.2244,0.2678,0.3774,0.2554,-0.1654,0.2116
mdg,peach,sandstorm,DB,LP,0.2244,0.2678,0.1752,0.2246,0.006,0.009
mdg,peach,sick,DB,LP,0.2244,0.2678,0.2758,0.3828,0.0636,0.0811
mdg,peach,tree,DB,LP,0.2244,0.2678,0.1824,0.1806,-0.0452,0.0696
mdg,sad,safety,DB,LP,0.225,0.373,0.3774,0.2554,-0.27,0.3236
mdg,sad,sandstorm,DB,LP,0.225,0.373,0.1752,0.2246,-0.0986,0.1377
mdg,sad,sick,DB,LP,0.225,0.373,0.2758,0.3828,-0.041,0.0499
mdg,sad,tree,DB,LP,0.225,0.373,0.1824,0.1806,-0.1498,0.2133
mdg,safety,sandstorm,DB,LP,0.3774,0.2554,0.1752,0.2246,0.1714,0.2318
mdg,safety,sick,DB,LP,0.3774,0.2554,0.2758,0.3828,0.229,0.269
mdg,safety,tree,DB,LP,0.3774,0.2554,0.1824,0.1806,0.1202,0.1679
mdg,sandstorm,sick,DB,LP,0.1752,0.2246,0.2758,0.3828,0.0576,0.0777
mdg,sandstorm,tree,DB,LP,0.1752,0.2246,0.1824,0.1806,-0.0512,0.0857
mdg,sick,tree,DB,LP,0.2758,0.3828,0.1824,0.1806,-0.1088,0.1498
mdg,angry,banana,DB,LR,0.21,0.2906,0.1018,0.1704,-0.012,0.0198
mdg,angry,death,DB,LR,0.21,0.2906,0.1568,0.1498,-0.0876,0.1402
mdg,angry,happy,DB,LR,0.21,0.2906,0.4474,0.4454,-0.0826,0.0974
mdg,angry,justice,DB,LR,0.21,0.2906,0.3148,0.3002,-0.0952,0.1226
mdg,angry,lightning,DB,LR,0.21,0.2906,0.3332,0.386,-0.0278,0.0344
mdg,angry,mango,DB,LR,0.21,0.2906,0.237,0.2382,-0.0794,0.1113
mdg,angry,peace,DB,LR,0.21,0.2906,0.2616,0.376,0.0338,0.0434
mdg,angry,peach,DB,LR,0.21,0.2906,0.2244,0.43,0.125,0.1606
mdg,angry,sad,DB,LR,0.21,0.2906,0.225,0.214,-0.0916,0.1317
mdg,angry,safety,DB,LR,0.21,0.2906,0.3774,0.3818,-0.0762,0.0926
mdg,angry,sandstorm,DB,LR,0.21,0.2906,0.1752,0.2496,-0.0062,0.009
mdg,angry,sick,DB,LR,0.21,0.2906,0.2758,0.2924,-0.064,0.0847
mdg,angry,tree,DB,LR,0.21,0.2906,0.1824,0.193,-0.07,0.1059
mdg,banana,death,DB,LR,0.1018,0.1704,0.1568,0.1498,-0.0756,0.1562
mdg,banana,happy,DB,LR,0.1018,0.1704,0.4474,0.4454,-0.0706,0.0941
mdg,banana,justice,DB,LR,0.1018,0.1704,0.3148,0.3002,-0.0832,0.1244
mdg,banana,lightning,DB,LR,0.1018,0.1704,0.3332,0.386,-0.0158,0.0224
mdg,banana,mango,DB,LR,0.1018,0.1704,0.237,0.2382,-0.0674,0.1135
mdg,banana,peace,DB,LR,0.1018,0.1704,0.2616,0.376,0.0458,0.0682
mdg,banana,peach,DB,LR,0.1018,0.1704,0.2244,0.43,0.137,0.2037
mdg,banana,sad,DB,LR,0.1018,0.1704,0.225,0.214,-0.0796,0.1391
mdg,banana,safety,DB,LR,0.1018,0.1704,0.3774,0.3818,-0.0642,0.0889
mdg,banana,sandstorm,DB,LR,0.1018,0.1704,0.1752,0.2496,0.0058,0.0103
mdg,banana,sick,DB,LR,0.1018,0.1704,0.2758,0.2924,-0.052,0.0807
mdg,banana,tree,DB,LR,0.1018,0.1704,0.1824,0.193,-0.058,0.1095
mdg,death,happy,DB,LR,0.1568,0.1498,0.4474,0.4454,0.005,0.0066
mdg,death,justice,DB,LR,0.1568,0.1498,0.3148,0.3002,-0.0076,0.0112
mdg,death,lightning,DB,LR,0.1568,0.1498,0.3332,0.386,0.0598,0.0829
mdg,death,mango,DB,LR,0.1568,0.1498,0.237,0.2382,0.0082,0.0135
mdg,death,peace,DB,LR,0.1568,0.1498,0.2616,0.376,0.1214,0.1757
mdg,death,peach,DB,LR,0.1568,0.1498,0.2244,0.43,0.2126,0.3049
mdg,death,sad,DB,LR,0.1568,0.1498,0.225,0.214,-0.004,0.0068
mdg,death,safety,DB,LR,0.1568,0.1498,0.3774,0.3818,0.0114,0.0155
mdg,death,sandstorm,DB,LR,0.1568,0.1498,0.1752,0.2496,0.0814,0.1401
mdg,death,sick,DB,LR,0.1568,0.1498,0.2758,0.2924,0.0236,0.0358
mdg,death,tree,DB,LR,0.1568,0.1498,0.1824,0.193,0.0176,0.0322
mdg,happy,justice,DB,LR,0.4474,0.4454,0.3148,0.3002,-0.0126,0.0142
mdg,happy,lightning,DB,LR,0.4474,0.4454,0.3332,0.386,0.0548,0.0594
mdg,happy,mango,DB,LR,0.4474,0.4454,0.237,0.2382,0.0032,0.0038
mdg,happy,peace,DB,LR,0.4474,0.4454,0.2616,0.376,0.1164,0.1296
mdg,happy,peach,DB,LR,0.4474,0.4454,0.2244,0.43,0.2076,0.23
mdg,happy,sad,DB,LR,0.4474,0.4454,0.225,0.214,-0.009,0.011
mdg,happy,safety,DB,LR,0.4474,0.4454,0.3774,0.3818,0.0064,0.0069
mdg,happy,sandstorm,DB,LR,0.4474,0.4454,0.1752,0.2496,0.0764,0.0936
mdg,happy,sick,DB,LR,0.4474,0.4454,0.2758,0.2924,0.0186,0.0213
mdg,happy,tree,DB,LR,0.4474,0.4454,0.1824,0.193,0.0126,0.0159
mdg,justice,lightning,DB,LR,0.3148,0.3002,0.3332,0.386,0.0674,0.0787
mdg,justice,mango,DB,LR,0.3148,0.3002,0.237,0.2382,0.0158,0.0207
mdg,justice,peace,DB,LR,0.3148,0.3002,0.2616,0.376,0.129,0.1552
mdg,justice,peach,DB,LR,0.3148,0.3002,0.2244,0.43,0.2202,0.2632
mdg,justice,sad,DB,LR,0.3148,0.3002,0.225,0.214,0.0036,0.0048
mdg,justice,safety,DB,LR,0.3148,0.3002,0.3774,0.3818,0.019,0.0219
mdg,justice,sandstorm,DB,LR,0.3148,0.3002,0.1752,0.2496,0.089,0.12
mdg,justice,sick,DB,LR,0.3148,0.3002,0.2758,0.2924,0.0312,0.0388
mdg,justice,tree,DB,LR,0.3148,0.3002,0.1824,0.193,0.0252,0.0352
mdg,lightning,mango,DB,LR,0.3332,0.386,0.237,0.2382,-0.0516,0.0645
mdg,lightning,peace,DB,LR,0.3332,0.386,0.2616,0.376,0.0616,0.0716
mdg,lightning,peach,DB,LR,0.3332,0.386,0.2244,0.43,0.1528,0.1774
mdg,lightning,sad,DB,LR,0.3332,0.386,0.225,0.214,-0.0638,0.0814
mdg,lightning,safety,DB,LR,0.3332,0.386,0.3774,0.3818,-0.0484,0.053900000000000003
mdg,lightning,sandstorm,DB,LR,0.3332,0.386,0.1752,0.2496,0.0216,0.0278
mdg,lightning,sick,DB,LR,0.3332,0.386,0.2758,0.2924,-0.0362,0.0432
mdg,lightning,tree,DB,LR,0.3332,0.386,0.1824,0.193,-0.0422,0.056
mdg,mango,peace,DB,LR,0.237,0.2382,0.2616,0.376,0.1132,0.1467
mdg,mango,peach,DB,LR,0.237,0.2382,0.2244,0.43,0.2044,0.2632
mdg,mango,sad,DB,LR,0.237,0.2382,0.225,0.214,-0.0122,0.0179
mdg,mango,safety,DB,LR,0.237,0.2382,0.3774,0.3818,0.0032,0.0039
mdg,mango,sandstorm,DB,LR,0.237,0.2382,0.1752,0.2496,0.0732,0.1084
mdg,mango,sick,DB,LR,0.237,0.2382,0.2758,0.2924,0.0154,0.0207
mdg,mango,tree,DB,LR,0.237,0.2382,0.1824,0.193,0.0094,0.0145
mdg,peace,peach,DB,LR,0.2616,0.376,0.2244,0.43,0.0912,0.1102
mdg,peace,sad,DB,LR,0.2616,0.376,0.225,0.214,-0.1254,0.1659
mdg,peace,safety,DB,LR,0.2616,0.376,0.3774,0.3818,-0.11,0.1259
mdg,peace,sandstorm,DB,LR,0.2616,0.376,0.1752,0.2496,-0.04,0.0538
mdg,peace,sick,DB,LR,0.2616,0.376,0.2758,0.2924,-0.0978,0.1206
mdg,peace,tree,DB,LR,0.2616,0.376,0.1824,0.193,-0.1038,0.1435
mdg,peach,sad,DB,LR,0.2244,0.43,0.225,0.214,-0.2166,0.2844
mdg,peach,safety,DB,LR,0.2244,0.43,0.3774,0.3818,-0.2012,0.2291
mdg,peach,sandstorm,DB,LR,0.2244,0.43,0.1752,0.2496,-0.1312,0.1762
mdg,peach,sick,DB,LR,0.2244,0.43,0.2758,0.2924,-0.189,0.232
mdg,peach,tree,DB,LR,0.2244,0.43,0.1824,0.193,-0.195,0.2679
mdg,sad,safety,DB,LR,0.225,0.214,0.3774,0.3818,0.0154,0.0194
mdg,sad,sandstorm,DB,LR,0.225,0.214,0.1752,0.2496,0.0854,0.1301
mdg,sad,sick,DB,LR,0.225,0.214,0.2758,0.2924,0.0276,0.038
mdg,sad,tree,DB,LR,0.225,0.214,0.1824,0.193,0.0216,0.0345
mdg,safety,sandstorm,DB,LR,0.3774,0.3818,0.1752,0.2496,0.07,0.0886
mdg,safety,sick,DB,LR,0.3774,0.3818,0.2758,0.2924,0.0122,0.0144
mdg,safety,tree,DB,LR,0.3774,0.3818,0.1824,0.193,0.0062,0.0081
mdg,sandstorm,sick,DB,LR,0.1752,0.2496,0.2758,0.2924,-0.0578,0.0803
mdg,sandstorm,tree,DB,LR,0.1752,0.2496,0.1824,0.193,-0.0638,0.103
mdg,sick,tree,DB,LR,0.2758,0.2924,0.1824,0.193,-0.006,0.0086
mdg,angry,banana,DB,LY,0.21,0.1766,0.1018,0.5138,0.4454,0.5973
mdg,angry,death,DB,LY,0.21,0.1766,0.1568,0.2032,0.0798,0.1354
mdg,angry,happy,DB,LY,0.21,0.1766,0.4474,0.5206,0.1066,0.1325
mdg,angry,justice,DB,LY,0.21,0.1766,0.3148,0.4098,0.1284,0.1684
mdg,angry,lightning,DB,LY,0.21,0.1766,0.3332,0.3866,0.0868,0.1141
mdg,angry,mango,DB,LY,0.21,0.1766,0.237,0.4264,0.2228,0.2998
mdg,angry,peace,DB,LY,0.21,0.1766,0.2616,0.4726,0.2444,0.3199
mdg,angry,peach,DB,LY,0.21,0.1766,0.2244,0.3402,0.1492,0.2124
mdg,angry,sad,DB,LY,0.21,0.1766,0.225,0.2664,0.0748,0.1128
mdg,angry,safety,DB,LY,0.21,0.1766,0.3774,0.3554,0.0114,0.0149
mdg,angry,sandstorm,DB,LY,0.21,0.1766,0.1752,0.4286,0.2868,0.3952
mdg,angry,sick,DB,LY,0.21,0.1766,0.2758,0.2362,-0.0062,0.0092
mdg,angry,tree,DB,LY,0.21,0.1766,0.1824,0.2218,0.0728,0.1184
mdg,banana,death,DB,LY,0.1018,0.5138,0.1568,0.2032,-0.3656,0.5171
mdg,banana,happy,DB,LY,0.1018,0.5138,0.4474,0.5206,-0.3388,0.3824
mdg,banana,justice,DB,LY,0.1018,0.5138,0.3148,0.4098,-0.317,0.3765
mdg,banana,lightning,DB,LY,0.1018,0.5138,0.3332,0.3866,-0.3586,0.4207
mdg,banana,mango,DB,LY,0.1018,0.5138,0.237,0.4264,-0.2226,0.2794
mdg,banana,peace,DB,LY,0.1018,0.5138,0.2616,0.4726,-0.201,0.2483
mdg,banana,peach,DB,LY,0.1018,0.5138,0.2244,0.3402,-0.2962,0.3789
mdg,banana,sad,DB,LY,0.1018,0.5138,0.225,0.2664,-0.3706,0.4808
mdg,banana,safety,DB,LY,0.1018,0.5138,0.3774,0.3554,-0.434,0.4953
mdg,banana,sandstorm,DB,LY,0.1018,0.5138,0.1752,0.4286,-0.1586,0.2086
mdg,banana,sick,DB,LY,0.1018,0.5138,0.2758,0.2362,-0.4516,0.5616
mdg,banana,tree,DB,LY,0.1018,0.5138,0.1824,0.2218,-0.3726,0.5101
mdg,death,happy,DB,LY,0.1568,0.2032,0.4474,0.5206,0.0268,0.034
mdg,death,justice,DB,LY,0.1568,0.2032,0.3148,0.4098,0.0486,0.0652
mdg,death,lightning,DB,LY,0.1568,0.2032,0.3332,0.3866,0.007,0.0094
mdg,death,mango,DB,LY,0.1568,0.2032,0.237,0.4264,0.143,0.1986
mdg,death,peace,DB,LY,0.1568,0.2032,0.2616,0.4726,0.1646,0.2224
mdg,death,peach,DB,LY,0.1568,0.2032,0.2244,0.3402,0.0694,0.1017
mdg,death,sad,DB,LY,0.1568,0.2032,0.225,0.2664,-0.005,0.0077
