conA,conB,col1,col2,x1_us,x2_us,x3_us,x4_us,p_gt0_us,dX_us,dS_us,x1_mg,x2_mg,x3_mg,x4_mg,p_gt0_mg,dX_mg,dS_mg,dS_diff
happy,peach,SG,SR,0.6082,0.5774,0.1218,0.1894,0.5717,0.0984,0.1434,0.4842,0.5492,0.5014,0.445,0.4308,-0.1214,0.1385,0.0049
happy,sad,SG,SR,0.6082,0.5774,0.1174,0.1296,0.5327,0.043,0.0655,0.4842,0.5492,0.165,0.2424,0.5084,0.0124,0.0168,0.0487
happy,safety,SG,SR,0.6082,0.5774,0.507,0.3344,0.4161,-0.1418,0.1679,0.4842,0.5492,0.4418,0.4582,0.4721,-0.0486,0.0558,0.1121
happy,sandstorm,SG,SR,0.6082,0.5774,0.043,0.0944,0.5659,0.0822,0.1317,0.4842,0.5492,0.1528,0.2004,0.4878,-0.0174,0.0243,0.1074
happy,sick,SG,SR,0.6082,0.5774,0.336,0.3264,0.513,0.0212,0.0261,0.4842,0.5492,0.2636,0.3258,0.4983,-0.0028,0.0035,0.0226
happy,tree,SG,SR,0.6082,0.5774,0.6686,0.1256,0.1926,-0.5122,0.6148,0.4842,0.5492,0.7024,0.1748,0.1646,-0.5926,0.6708,-0.056
justice,lightning,SG,SR,0.2316,0.28,0.0752,0.17,0.5424,0.0464,0.0847,0.2804,0.4092,0.1712,0.5258,0.6475,0.2258,0.295,-0.2103
justice,mango,SG,SR,0.2316,0.28,0.198,0.3182,0.5536,0.0718,0.1073,0.2804,0.4092,0.6026,0.2782,0.2328,-0.4532,0.5344,-0.4271
justice,peace,SG,SR,0.2316,0.28,0.4552,0.2054,0.2974,-0.2982,0.4051,0.2804,0.4092,0.4092,0.3032,0.3546,-0.2348,0.2908,0.1143
justice,peach,SG,SR,0.2316,0.28,0.1218,0.1894,0.5167,0.0192,0.0334,0.2804,0.4092,0.5014,0.445,0.3896,-0.1852,0.2208,-0.1874
justice,sad,SG,SR,0.2316,0.28,0.1174,0.1296,0.4667,-0.0362,0.0666,0.2804,0.4092,0.165,0.2424,0.4625,-0.0514,0.0751,-0.0085
justice,safety,SG,SR,0.2316,0.28,0.507,0.3344,0.3566,-0.221,0.2869,0.2804,0.4092,0.4418,0.4582,0.4323,-0.1124,0.1354,0.1515
justice,sandstorm,SG,SR,0.2316,0.28,0.043,0.0944,0.503,0.003,0.006,0.2804,0.4092,0.1528,0.2004,0.4388,-0.0812,0.1225,-0.1165
justice,sick,SG,SR,0.2316,0.28,0.336,0.3264,0.46,-0.058,0.0799,0.2804,0.4092,0.2636,0.3258,0.456,-0.0666,0.088,-0.0081
justice,tree,SG,SR,0.2316,0.28,0.6686,0.1256,0.1238,-0.5914,0.7524,0.2804,0.4092,0.7024,0.1748,0.1232,-0.6564,0.7535,-0.0011
lightning,mango,SG,SR,0.0752,0.17,0.198,0.3182,0.5232,0.0254,0.0464,0.1712,0.5258,0.6026,0.2782,0.1265,-0.679,0.7471,-0.7007
lightning,peace,SG,SR,0.0752,0.17,0.4552,0.2054,0.2319,-0.3446,0.5362,0.1712,0.5258,0.4092,0.3032,0.2224,-0.4606,0.5552,-0.019
lightning,peach,SG,SR,0.0752,0.17,0.1218,0.1894,0.4683,-0.0272,0.0633,0.1712,0.5258,0.5014,0.445,0.2588,-0.411,0.4825,-0.4192
lightning,sad,SG,SR,0.0752,0.17,0.1174,0.1296,0.3941,-0.0826,0.2119,0.1712,0.5258,0.165,0.2424,0.295,-0.2772,0.41,-0.1981
lightning,safety,SG,SR,0.0752,0.17,0.507,0.3344,0.3028,-0.2674,0.3945,0.1712,0.5258,0.4418,0.4582,0.2967,-0.3382,0.4066,-0.0121
lightning,sandstorm,SG,SR,0.0752,0.17,0.043,0.0944,0.433,-0.0434,0.134,0.1712,0.5258,0.1528,0.2004,0.2673,-0.307,0.4653,-0.3313
lightning,sick,SG,SR,0.0752,0.17,0.336,0.3264,0.4158,-0.1044,0.1685,0.1712,0.5258,0.2636,0.3258,0.3053,-0.2924,0.3894,-0.2209
lightning,tree,SG,SR,0.0752,0.17,0.6686,0.1256,0.06,-0.6378,0.8799,0.1712,0.5258,0.7024,0.1748,0.05,-0.8822,0.9,-0.0201
mango,peace,SG,SR,0.198,0.3182,0.4552,0.2054,0.2547,-0.37,0.4906,0.6026,0.2782,0.4092,0.3032,0.6361,0.2184,0.2723,0.2183
mango,peach,SG,SR,0.198,0.3182,0.1218,0.1894,0.4543,-0.0526,0.0913,0.6026,0.2782,0.5014,0.445,0.658,0.268,0.316,-0.2247
mango,sad,SG,SR,0.198,0.3182,0.1174,0.1296,0.4016,-0.108,0.1969,0.6026,0.2782,0.165,0.2424,0.7704,0.4018,0.5408,-0.3439
mango,safety,SG,SR,0.198,0.3182,0.507,0.3344,0.3131,-0.2928,0.3739,0.6026,0.2782,0.4418,0.4582,0.6981,0.3408,0.3961,-0.0222
mango,sandstorm,SG,SR,0.198,0.3182,0.043,0.0944,0.4316,-0.0688,0.1369,0.6026,0.2782,0.1528,0.2004,0.7611,0.372,0.5222,-0.3853
mango,sick,SG,SR,0.198,0.3182,0.336,0.3264,0.4111,-0.1298,0.1777,0.6026,0.2782,0.2636,0.3258,0.7404,0.3866,0.4807,-0.303
mango,tree,SG,SR,0.198,0.3182,0.6686,0.1256,0.0973,-0.6632,0.8053,0.6026,0.2782,0.7024,0.1748,0.3593,-0.2032,0.2815,0.5238
peace,peach,SG,SR,0.4552,0.2054,0.1218,0.1894,0.7409,0.3174,0.4817,0.4092,0.3032,0.5014,0.445,0.5297,0.0496,0.0593,0.4224
peace,sad,SG,SR,0.4552,0.2054,0.1174,0.1296,0.7123,0.262,0.4247,0.4092,0.3032,0.165,0.2424,0.63,0.1834,0.26,0.1647
peace,safety,SG,SR,0.4552,0.2054,0.507,0.3344,0.549,0.0772,0.0981,0.4092,0.3032,0.4418,0.4582,0.573,0.1224,0.1461,-0.048
peace,sandstorm,SG,SR,0.4552,0.2054,0.043,0.0944,0.755,0.3012,0.51,0.4092,0.3032,0.1528,0.2004,0.6132,0.1536,0.2264,0.2836
peace,sick,SG,SR,0.4552,0.2054,0.336,0.3264,0.6545,0.2402,0.309,0.4092,0.3032,0.2636,0.3258,0.6089,0.1682,0.2177,0.0913
peace,tree,SG,SR,0.4552,0.2054,0.6686,0.1256,0.2939,-0.2932,0.4122,0.4092,0.3032,0.7024,0.1748,0.231,-0.4216,0.538,-0.1258
peach,sad,SG,SR,0.1218,0.1894,0.1174,0.1296,0.435,-0.0554,0.13,0.5014,0.445,0.165,0.2424,0.5901,0.1338,0.1801,-0.0501
peach,safety,SG,SR,0.1218,0.1894,0.507,0.3344,0.3273,-0.2402,0.3455,0.5014,0.445,0.4418,0.4582,0.5418,0.0728,0.0835,0.262
peach,sandstorm,SG,SR,0.1218,0.1894,0.043,0.0944,0.478,-0.0162,0.044,0.5014,0.445,0.1528,0.2004,0.5724,0.104,0.1447,-0.1007
peach,sick,SG,SR,0.1218,0.1894,0.336,0.3264,0.4399,-0.0772,0.1201,0.5014,0.445,0.2636,0.3258,0.5734,0.1186,0.1469,-0.0268
peach,tree,SG,SR,0.1218,0.1894,0.6686,0.1256,0.0798,-0.6106,0.8404,0.5014,0.445,0.7024,0.1748,0.2188,-0.4712,0.5624,0.278
sad,safety,SG,SR,0.1174,0.1296,0.507,0.3344,0.3599,-0.1848,0.2801,0.165,0.2424,0.4418,0.4582,0.4585,-0.061,0.0829,0.1972
sad,sandstorm,SG,SR,0.1174,0.1296,0.043,0.0944,0.5617,0.0392,0.1235,0.165,0.2424,0.1528,0.2004,0.4725,-0.0298,0.055,0.0685
sad,sick,SG,SR,0.1174,0.1296,0.336,0.3264,0.4822,-0.0218,0.0356,0.165,0.2424,0.2636,0.3258,0.4884,-0.0152,0.0233,0.0123
sad,tree,SG,SR,0.1174,0.1296,0.6686,0.1256,0.0864,-0.5552,0.8272,0.165,0.2424,0.7024,0.1748,0.1034,-0.605,0.7931,0.0341
safety,sandstorm,SG,SR,0.507,0.3344,0.043,0.0944,0.6772,0.224,0.3544,0.4418,0.4582,0.1528,0.2004,0.5219,0.0312,0.0438,0.3106
safety,sick,SG,SR,0.507,0.3344,0.336,0.3264,0.6002,0.163,0.2005,0.4418,0.4582,0.2636,0.3258,0.5286,0.0458,0.0571,0.1434
safety,tree,SG,SR,0.507,0.3344,0.6686,0.1256,0.2625,-0.3704,0.4751,0.4418,0.4582,0.7024,0.1748,0.1844,-0.544,0.6312,-0.1561
sandstorm,sick,SG,SR,0.043,0.0944,0.336,0.3264,0.447,-0.061,0.1059,0.1528,0.2004,0.2636,0.3258,0.5116,0.0146,0.0232,0.0827
sandstorm,tree,SG,SR,0.043,0.0944,0.6686,0.1256,0.0545,-0.5944,0.891,0.1528,0.2004,0.7024,0.1748,0.1045,-0.5752,0.791,0.1
sick,tree,SG,SR,0.336,0.3264,0.6686,0.1256,0.1699,-0.5334,0.6603,0.2636,0.3258,0.7024,0.1748,0.1387,-0.5898,0.7226,-0.0623
angry,banana,SG,SY,0.0742,0.2326,0.1744,0.9502,0.9646,0.6174,0.9293,0.1858,0.3104,0.5318,0.7812,0.5882,0.1248,0.1764,0.7529
angry,death,SG,SY,0.0742,0.2326,0.0708,0.096,0.3328,-0.1332,0.3345,0.1858,0.3104,0.108,0.1248,0.3987,-0.1078,0.2027,0.1318
angry,happy,SG,SY,0.0742,0.2326,0.6082,0.7782,0.5094,0.0116,0.0188,0.1858,0.3104,0.4842,0.5928,0.4895,-0.016,0.021,-0.0022
angry,justice,SG,SY,0.0742,0.2326,0.2316,0.2696,0.3963,-0.1204,0.2074,0.1858,0.3104,0.2804,0.3014,0.4252,-0.1036,0.1497,0.0577
angry,lightning,SG,SY,0.0742,0.2326,0.0752,0.681,0.8585,0.4474,0.717,0.1858,0.3104,0.1712,0.3126,0.513,0.0168,0.0261,0.6909
angry,mango,SG,SY,0.0742,0.2326,0.198,0.4636,0.5862,0.1072,0.1724,0.1858,0.3104,0.6026,0.6288,0.4343,-0.0984,0.1314,0.041
angry,peace,SG,SY,0.0742,0.2326,0.4552,0.3796,0.3349,-0.234,0.3303,0.1858,0.3104,0.4092,0.2968,0.341,-0.237,0.318,0.0123
angry,peach,SG,SY,0.0742,0.2326,0.1218,0.2594,0.4797,-0.0208,0.0407,0.1858,0.3104,0.5014,0.3614,0.33,-0.2646,0.3401,-0.2994
angry,sad,SG,SY,0.0742,0.2326,0.1174,0.0626,0.2495,-0.2132,0.5009,0.1858,0.3104,0.165,0.2104,0.4338,-0.0792,0.1323,0.3686
angry,safety,SG,SY,0.0742,0.2326,0.507,0.4586,0.3563,-0.2068,0.2875,0.1858,0.3104,0.4418,0.3542,0.3611,-0.2122,0.2777,0.0098
angry,sandstorm,SG,SY,0.0742,0.2326,0.043,0.2896,0.5878,0.0882,0.1756,0.1858,0.3104,0.1528,0.3272,0.5387,0.0498,0.0774,0.0982
angry,sick,SG,SY,0.0742,0.2326,0.336,0.3208,0.3673,-0.1736,0.2654,0.1858,0.3104,0.2636,0.1806,0.3394,-0.2076,0.3211,-0.0557
angry,tree,SG,SY,0.0742,0.2326,0.6686,0.2548,0.1207,-0.5722,0.7586,0.1858,0.3104,0.7024,0.27,0.15310000000000001,-0.557,0.6937,0.0649
banana,death,SG,SY,0.1744,0.9502,0.0708,0.096,0.002,-0.7506,0.9959,0.5318,0.7812,0.108,0.1248,0.3101,-0.2326,0.3798,0.6161
banana,happy,SG,SY,0.1744,0.9502,0.6082,0.7782,0.0955,-0.6058,0.8089,0.5318,0.7812,0.4842,0.5928,0.4135,-0.1408,0.173,0.6359
banana,justice,SG,SY,0.1744,0.9502,0.2316,0.2696,0.0423,-0.7378,0.9153,0.5318,0.7812,0.2804,0.3014,0.3488,-0.2284,0.3024,0.6129
banana,lightning,SG,SY,0.1744,0.9502,0.0752,0.681,0.3287,-0.17,0.3425,0.5318,0.7812,0.1712,0.3126,0.4229,-0.108,0.1541,0.1884
banana,mango,SG,SY,0.1744,0.9502,0.198,0.4636,0.136,-0.5102,0.7281,0.5318,0.7812,0.6026,0.6288,0.3617,-0.2232,0.2765,0.4516
banana,peace,SG,SY,0.1744,0.9502,0.4552,0.3796,0.052,-0.8514,0.896,0.5318,0.7812,0.4092,0.2968,0.2783,-0.3618,0.4434,0.4526
banana,peach,SG,SY,0.1744,0.9502,0.1218,0.2594,0.0439,-0.6382,0.9122,0.5318,0.7812,0.5014,0.3614,0.2705,-0.3894,0.4591,0.4531
banana,sad,SG,SY,0.1744,0.9502,0.1174,0.0626,0.001,-0.8306,0.9979,0.5318,0.7812,0.165,0.2104,0.3473,-0.204,0.3053,0.6926
banana,safety,SG,SY,0.1744,0.9502,0.507,0.4586,0.0624,-0.8242,0.8752,0.5318,0.7812,0.4418,0.3542,0.2972,-0.337,0.4056,0.4696
banana,sandstorm,SG,SY,0.1744,0.9502,0.043,0.2896,0.0721,-0.5292,0.8558,0.5318,0.7812,0.1528,0.3272,0.4461,-0.075,0.1077,0.7481
banana,sick,SG,SY,0.1744,0.9502,0.336,0.3208,0.0516,-0.791,0.8968,0.5318,0.7812,0.2636,0.1806,0.2705,-0.3324,0.4591,0.4377
banana,tree,SG,SY,0.1744,0.9502,0.6686,0.2548,0.0049,-1.1896,0.9902,0.5318,0.7812,0.7024,0.27,0.1213,-0.6818,0.7573,0.2329
death,happy,SG,SY,0.0708,0.096,0.6082,0.7782,0.6292,0.1448,0.2583,0.108,0.1248,0.4842,0.5928,0.5691,0.0918,0.1382,0.1201
death,justice,SG,SY,0.0708,0.096,0.2316,0.2696,0.5127,0.0128,0.0254,0.108,0.1248,0.2804,0.3014,0.5037,0.0042,0.0073,0.0181
death,lightning,SG,SY,0.0708,0.096,0.0752,0.681,0.9496,0.5806,0.8991,0.108,0.1248,0.1712,0.3126,0.6182,0.1246,0.2365,0.6626
death,mango,SG,SY,0.0708,0.096,0.198,0.4636,0.7075,0.2404,0.4149,0.108,0.1248,0.6026,0.6288,0.5073,0.0094,0.0147,0.4002
death,peace,SG,SY,0.0708,0.096,0.4552,0.3796,0.4205,-0.1008,0.159,0.108,0.1248,0.4092,0.2968,0.3963,-0.1292,0.2074,-0.0484
death,peach,SG,SY,0.0708,0.096,0.1218,0.2594,0.6282,0.1124,0.2565,0.108,0.1248,0.5014,0.3614,0.3811,-0.1568,0.2378,0.0187
death,sad,SG,SY,0.0708,0.096,0.1174,0.0626,0.3616,-0.08,0.2767,0.108,0.1248,0.165,0.2104,0.5313,0.0286,0.0625,0.2142
death,safety,SG,SY,0.0708,0.096,0.507,0.4586,0.4433,-0.0736,0.1134,0.108,0.1248,0.4418,0.3542,0.4194,-0.1044,0.1612,-0.0478
death,sandstorm,SG,SY,0.0708,0.096,0.043,0.2896,0.7483,0.2214,0.4965,0.108,0.1248,0.1528,0.3272,0.6491,0.1576,0.2982,0.1983
death,sick,SG,SY,0.0708,0.096,0.336,0.3208,0.4652,-0.0404,0.0696,0.108,0.1248,0.2636,0.1806,0.401,-0.0998,0.198,-0.1284
death,tree,SG,SY,0.0708,0.096,0.6686,0.2548,0.157,-0.439,0.686,0.108,0.1248,0.7024,0.27,0.1596,-0.4492,0.6808,0.0052
happy,justice,SG,SY,0.6082,0.7782,0.2316,0.2696,0.406,-0.132,0.1881,0.4842,0.5928,0.2804,0.3014,0.4451,-0.0876,0.1097,0.0784
happy,lightning,SG,SY,0.6082,0.7782,0.0752,0.681,0.7985,0.4358,0.5969,0.4842,0.5928,0.1712,0.3126,0.5216,0.0328,0.0432,0.5537
happy,mango,SG,SY,0.6082,0.7782,0.198,0.4636,0.5651,0.0956,0.1302,0.4842,0.5928,0.6026,0.6288,0.4514,-0.0824,0.0972,0.033
happy,peace,SG,SY,0.6082,0.7782,0.4552,0.3796,0.3487,-0.2456,0.3026,0.4842,0.5928,0.4092,0.2968,0.369,-0.221,0.262,0.0406
happy,peach,SG,SY,0.6082,0.7782,0.1218,0.2594,0.4749,-0.0324,0.0502,0.4842,0.5928,0.5014,0.3614,0.3575,-0.2486,0.285,-0.2348
happy,sad,SG,SY,0.6082,0.7782,0.1174,0.0626,0.3065,-0.2248,0.387,0.4842,0.5928,0.165,0.2104,0.456,-0.0632,0.0879,0.2991
happy,safety,SG,SY,0.6082,0.7782,0.507,0.4586,0.367,-0.2184,0.266,0.4842,0.5928,0.4418,0.3542,0.386,-0.1962,0.2281,0.0379
happy,sandstorm,SG,SY,0.6082,0.7782,0.043,0.2896,0.5602,0.0766,0.1203,0.4842,0.5928,0.1528,0.3272,0.5434,0.0658,0.0868,0.0335
happy,sick,SG,SY,0.6082,0.7782,0.336,0.3208,0.3788,-0.1852,0.2423,0.4842,0.5928,0.2636,0.1806,0.3736,-0.1916,0.2528,-0.0105
happy,tree,SG,SY,0.6082,0.7782,0.6686,0.2548,0.1571,-0.5838,0.6857,0.4842,0.5928,0.7024,0.27,0.1956,-0.541,0.6087,0.077
justice,lightning,SG,SY,0.2316,0.2696,0.0752,0.681,0.8767,0.5678,0.7535,0.2804,0.3014,0.1712,0.3126,0.5875,0.1204,0.175,0.5785
justice,mango,SG,SY,0.2316,0.2696,0.198,0.4636,0.659,0.2276,0.3179,0.2804,0.3014,0.6026,0.6288,0.5033,0.0052,0.0067,0.3112
justice,peace,SG,SY,0.2316,0.2696,0.4552,0.3796,0.4257,-0.1136,0.1487,0.2804,0.3014,0.4092,0.2968,0.4128,-0.1334,0.1744,-0.0257
justice,peach,SG,SY,0.2316,0.2696,0.1218,0.2594,0.5818,0.0996,0.1635,0.2804,0.3014,0.5014,0.3614,0.3987,-0.161,0.2025,-0.039
justice,sad,SG,SY,0.2316,0.2696,0.1174,0.0626,0.4099,-0.0928,0.1802,0.2804,0.3014,0.165,0.2104,0.5192,0.0244,0.0383,0.1419
justice,safety,SG,SY,0.2316,0.2696,0.507,0.4586,0.4444,-0.0864,0.1113,0.2804,0.3014,0.4418,0.3542,0.4308,-0.1086,0.1383,-0.027
justice,sandstorm,SG,SY,0.2316,0.2696,0.043,0.2896,0.6702,0.2086,0.3404,0.2804,0.3014,0.1528,0.3272,0.6113,0.1534,0.2226,0.1178
justice,sick,SG,SY,0.2316,0.2696,0.336,0.3208,0.463,-0.0532,0.0739,0.2804,0.3014,0.2636,0.1806,0.4226,-0.104,0.1549,-0.081
justice,tree,SG,SY,0.2316,0.2696,0.6686,0.2548,0.2066,-0.4518,0.5867,0.2804,0.3014,0.7024,0.27,0.2144,-0.4534,0.5711,0.0156
lightning,mango,SG,SY,0.0752,0.681,0.198,0.4636,0.2573,-0.3402,0.4853,0.1712,0.3126,0.6026,0.6288,0.4227,-0.1152,0.1546,0.3307
lightning,peace,SG,SY,0.0752,0.681,0.4552,0.3796,0.1182,-0.6814,0.7636,0.1712,0.3126,0.4092,0.2968,0.3293,-0.2538,0.3414,0.4222
lightning,peach,SG,SY,0.0752,0.681,0.1218,0.2594,0.1456,-0.4682,0.7088,0.1712,0.3126,0.5014,0.3614,0.3188,-0.2814,0.3624,0.3464
lightning,sad,SG,SY,0.0752,0.681,0.1174,0.0626,0.0333,-0.6606,0.9333,0.1712,0.3126,0.165,0.2104,0.4191,-0.096,0.1617,0.7716
lightning,safety,SG,SY,0.0752,0.681,0.507,0.4586,0.1328,-0.6542,0.7345,0.1712,0.3126,0.4418,0.3542,0.3497,-0.229,0.3006,0.4339
lightning,sandstorm,SG,SY,0.0752,0.681,0.043,0.2896,0.2039,-0.3592,0.5923,0.1712,0.3126,0.1528,0.3272,0.5259,0.033,0.0518,0.5405
lightning,sick,SG,SY,0.0752,0.681,0.336,0.3208,0.1255,-0.621,0.7491,0.1712,0.3126,0.2636,0.1806,0.3257,-0.2244,0.3486,0.4005
lightning,tree,SG,SY,0.0752,0.681,0.6686,0.2548,0.0246,-1.0196,0.9507,0.1712,0.3126,0.7024,0.27,0.144,-0.5738,0.7119,0.2388
mango,peace,SG,SY,0.198,0.4636,0.4552,0.3796,0.2947,-0.3412,0.4105,0.6026,0.6288,0.4092,0.2968,0.4152,-0.1386,0.1695,0.241
mango,peach,SG,SY,0.198,0.4636,0.1218,0.2594,0.4019,-0.128,0.1962,0.6026,0.6288,0.5014,0.3614,0.4017,-0.1662,0.1965,-3.00E-04
mango,sad,SG,SY,0.198,0.4636,0.1174,0.0626,0.236,-0.3204,0.528,0.6026,0.6288,0.165,0.2104,0.5137,0.0192,0.0275,0.5005
mango,safety,SG,SY,0.198,0.4636,0.507,0.4586,0.3128,-0.314,0.3745,0.6026,0.6288,0.4418,0.3542,0.432,-0.1138,0.1361,0.2384
mango,sandstorm,SG,SY,0.198,0.4636,0.043,0.2896,0.485,-0.019,0.0299,0.6026,0.6288,0.1528,0.3272,0.5993,0.1482,0.1986,-0.1687
mango,sick,SG,SY,0.198,0.4636,0.336,0.3208,0.3202,-0.2808,0.3596,0.6026,0.6288,0.2636,0.1806,0.4253,-0.1092,0.1494,0.2102
mango,tree,SG,SY,0.198,0.4636,0.6686,0.2548,0.1211,-0.6794,0.7578,0.6026,0.6288,0.7024,0.27,0.2287,-0.4586,0.5425,0.2153
peace,peach,SG,SY,0.4552,0.3796,0.1218,0.2594,0.646,0.2132,0.292,0.4092,0.2968,0.5014,0.3614,0.4832,-0.0276,0.0337,0.2583
peace,sad,SG,SY,0.4552,0.3796,0.1174,0.0626,0.5164,0.0208,0.0327,0.4092,0.2968,0.165,0.2104,0.615,0.1578,0.23,-0.1973
peace,safety,SG,SY,0.4552,0.3796,0.507,0.4586,0.5158,0.0272,0.0316,0.4092,0.2968,0.4418,0.3542,0.5152,0.0248,0.0305,0.0011
peace,sandstorm,SG,SY,0.4552,0.3796,0.043,0.2896,0.7169,0.3222,0.4338,0.4092,0.2968,0.1528,0.3272,0.6918,0.2868,0.3836,0.0502
peace,sick,SG,SY,0.4552,0.3796,0.336,0.3208,0.5371,0.0604,0.0743,0.4092,0.2968,0.2636,0.1806,0.5208,0.0294,0.0417,0.0326
peace,tree,SG,SY,0.4552,0.3796,0.6686,0.2548,0.2955,-0.3382,0.409,0.4092,0.2968,0.7024,0.27,0.2973,-0.32,0.4053,0.0037
peach,sad,SG,SY,0.1218,0.2594,0.1174,0.0626,0.2913,-0.1924,0.4174,0.5014,0.3614,0.165,0.2104,0.6288,0.1854,0.2576,0.1598
peach,safety,SG,SY,0.1218,0.2594,0.507,0.4586,0.3745,-0.186,0.251,0.5014,0.3614,0.4418,0.3542,0.5312,0.0524,0.0624,0.1886
peach,sandstorm,SG,SY,0.1218,0.2594,0.043,0.2896,0.6011,0.109,0.2022,0.5014,0.3614,0.1528,0.3272,0.7012,0.3144,0.4024,-0.2002
peach,sick,SG,SY,0.1218,0.2594,0.336,0.3208,0.3874,-0.1528,0.2251,0.5014,0.3614,0.2636,0.1806,0.5387,0.057,0.0775,0.1476
peach,tree,SG,SY,0.1218,0.2594,0.6686,0.2548,0.1405,-0.5514,0.7189,0.5014,0.3614,0.7024,0.27,0.3195,-0.2924,0.3609,0.358
sad,safety,SG,SY,0.1174,0.0626,0.507,0.4586,0.5049,0.0064,0.0098,0.165,0.2104,0.4418,0.3542,0.4061,-0.133,0.1879,-0.1781
sad,sandstorm,SG,SY,0.1174,0.0626,0.043,0.2896,0.8139,0.3014,0.6278,0.165,0.2104,0.1528,0.3272,0.6086,0.129,0.2171,0.4107
sad,sick,SG,SY,0.1174,0.0626,0.336,0.3208,0.5338,0.0396,0.0675,0.165,0.2104,0.2636,0.1806,0.3892,-0.1284,0.2217,-0.1542
sad,tree,SG,SY,0.1174,0.0626,0.6686,0.2548,0.2079,-0.359,0.5841,0.165,0.2104,0.7024,0.27,0.1711,-0.4778,0.6578,-0.0737
safety,sandstorm,SG,SY,0.507,0.4586,0.043,0.2896,0.6963,0.295,0.3927,0.4418,0.3542,0.1528,0.3272,0.6712,0.262,0.3423,0.0504
safety,sick,SG,SY,0.507,0.4586,0.336,0.3208,0.5201,0.0332,0.0402,0.4418,0.3542,0.2636,0.1806,0.5032,0.0046,0.0063,0.0339
safety,tree,SG,SY,0.507,0.4586,0.6686,0.2548,0.2842,-0.3654,0.4317,0.4418,0.3542,0.7024,0.27,0.2888,-0.3448,0.4223,0.0094
sandstorm,sick,SG,SY,0.043,0.2896,0.336,0.3208,0.3094,-0.2618,0.3812,0.1528,0.3272,0.2636,0.1806,0.3014,-0.2574,0.3972,-0.016
sandstorm,tree,SG,SY,0.043,0.2896,0.6686,0.2548,0.0947,-0.6604,0.8107,0.1528,0.3272,0.7024,0.27,0.1298,-0.6068,0.7405,0.0702
sick,tree,SG,SY,0.336,0.3208,0.6686,0.2548,0.2525,-0.3986,0.495,0.2636,0.1806,0.7024,0.27,0.254,-0.3494,0.492,0.003
angry,banana,SG,WH,0.0742,0.1394,0.1744,0.1168,0.3481,-0.1228,0.3037,0.1858,0.1804,0.5318,0.2136,0.2715,-0.3128,0.4569,-0.1532
angry,death,SG,WH,0.0742,0.1394,0.0708,0.4182,0.7584,0.2822,0.5168,0.1858,0.1804,0.108,0.5016,0.7981,0.399,0.5962,-0.0794
angry,happy,SG,WH,0.0742,0.1394,0.6082,0.4936,0.365,-0.1798,0.2701,0.1858,0.1804,0.4842,0.701,0.6585,0.2222,0.317,-0.0469
angry,justice,SG,WH,0.0742,0.1394,0.2316,0.5484,0.7043,0.2516,0.4085,0.1858,0.1804,0.2804,0.7008,0.8011,0.4258,0.6021,-0.1936
angry,lightning,SG,WH,0.0742,0.1394,0.0752,0.7758,0.9744,0.6354,0.9488,0.1858,0.1804,0.1712,0.4636,0.7249,0.2978,0.4499,0.4989
angry,mango,SG,WH,0.0742,0.1394,0.198,0.0924,0.2952,-0.1708,0.4096,0.1858,0.1804,0.6026,0.2322,0.2381,-0.365,0.5239,-0.1143
angry,peace,SG,WH,0.0742,0.1394,0.4552,0.658,0.6069,0.1376,0.2138,0.1858,0.1804,0.4092,0.7246,0.7277,0.3208,0.4554,-0.2416
angry,peach,SG,WH,0.0742,0.1394,0.1218,0.1114,0.394,-0.0756,0.2119,0.1858,0.1804,0.5014,0.2372,0.3106,-0.2588,0.3788,-0.1669
angry,sad,SG,WH,0.0742,0.1394,0.1174,0.2284,0.5527,0.0458,0.1055,0.1858,0.1804,0.165,0.3678,0.6676,0.2082,0.3352,-0.2297
angry,safety,SG,WH,0.0742,0.1394,0.507,0.51,0.4534,-0.0622,0.0932,0.1858,0.1804,0.4418,0.4914,0.5382,0.055,0.0764,0.0168
angry,sandstorm,SG,WH,0.0742,0.1394,0.043,0.254,0.6691,0.1458,0.3381,0.1858,0.1804,0.1528,0.3752,0.6832,0.2278,0.3665,-0.0284
angry,sick,SG,WH,0.0742,0.1394,0.336,0.1844,0.3044,-0.2168,0.3913,0.1858,0.1804,0.2636,0.4664,0.6523,0.2082,0.3045,0.0868
angry,tree,SG,WH,0.0742,0.1394,0.6686,0.1258,0.0627,-0.608,0.8746,0.1858,0.1804,0.7024,0.157,0.118,-0.54,0.764,0.1106
banana,death,SG,WH,0.1744,0.1168,0.0708,0.4182,0.8262,0.405,0.6523,0.5318,0.2136,0.108,0.5016,0.8967,0.7118,0.7935,-0.1412
banana,happy,SG,WH,0.1744,0.1168,0.6082,0.4936,0.4582,-0.057,0.0835,0.5318,0.2136,0.4842,0.701,0.8057,0.535,0.6113,-0.5278
banana,justice,SG,WH,0.1744,0.1168,0.2316,0.5484,0.7759,0.3744,0.5517,0.5318,0.2136,0.2804,0.7008,0.8964,0.7386,0.7929,-0.2412
banana,lightning,SG,WH,0.1744,0.1168,0.0752,0.7758,0.9822,0.7582,0.9643,0.5318,0.2136,0.1712,0.4636,0.8534,0.6106,0.7068,0.2575
