progressBlock,color,progressColor,ans,conceptFr,expCountry,ID,concept,rating
14,A3,29,0,en colère,mdg,20240314-1428-470,angry,0
14,SG,30,0,en colère,mdg,20240314-1428-470,angry,0
14,WH,31,0,en colère,mdg,20240314-1428-470,angry,0
14,LP,32,0,en colère,mdg,20240314-1428-470,angry,0
14,DH,33,0,en colère,mdg,20240314-1428-470,angry,0
14,SY,34,0,en colère,mdg,20240314-1428-470,angry,0
14,MP,35,0,en colère,mdg,20240314-1428-470,angry,0
14,DR,36,0,en colère,mdg,20240314-1428-470,angry,0
14,DC,37,40,en colère,mdg,20240314-1428-470,angry,0.4
1,MR,1,56,sécurité,mdg,20240314-1443-32540,safety,0.56
1,SH,2,67,sécurité,mdg,20240314-1443-32540,safety,0.67
1,SY,3,8,sécurité,mdg,20240314-1443-32540,safety,0.08
1,A2,4,26,sécurité,mdg,20240314-1443-32540,safety,0.26
1,A1,5,27,sécurité,mdg,20240314-1443-32540,safety,0.27
1,LR,6,55,sécurité,mdg,20240314-1443-32540,safety,0.55
1,BK,7,17,sécurité,mdg,20240314-1443-32540,safety,0.17
1,LO,8,32,sécurité,mdg,20240314-1443-32540,safety,0.32
1,A3,9,33,sécurité,mdg,20240314-1443-32540,safety,0.33
1,SP,10,26,sécurité,mdg,20240314-1443-32540,safety,0.26
1,MO,11,24,sécurité,mdg,20240314-1443-32540,safety,0.24
1,DG,12,99,sécurité,mdg,20240314-1443-32540,safety,0.99
1,SB,13,30,sécurité,mdg,20240314-1443-32540,safety,0.3
1,LY,14,27,sécurité,mdg,20240314-1443-32540,safety,0.27
1,DR,15,58,sécurité,mdg,20240314-1443-32540,safety,0.58
1,DY,16,27,sécurité,mdg,20240314-1443-32540,safety,0.27
1,MP,17,23,sécurité,mdg,20240314-1443-32540,safety,0.23
1,DB,18,25,sécurité,mdg,20240314-1443-32540,safety,0.25
1,DC,19,30,sécurité,mdg,20240314-1443-32540,safety,0.3
1,LP,20,35,sécurité,mdg,20240314-1443-32540,safety,0.35
1,MG,21,52,sécurité,mdg,20240314-1443-32540,safety,0.52
1,WH,22,63,sécurité,mdg,20240314-1443-32540,safety,0.63
1,LB,23,33,sécurité,mdg,20240314-1443-32540,safety,0.33
1,LH,24,35,sécurité,mdg,20240314-1443-32540,safety,0.35
1,DO,25,28,sécurité,mdg,20240314-1443-32540,safety,0.28
1,SO,26,30,sécurité,mdg,20240314-1443-32540,safety,0.3
1,SG,27,79,sécurité,mdg,20240314-1443-32540,safety,0.79
1,MB,28,35,sécurité,mdg,20240314-1443-32540,safety,0.35
1,MC,29,40,sécurité,mdg,20240314-1443-32540,safety,0.4
1,DH,30,90,sécurité,mdg,20240314-1443-32540,safety,0.9
1,LC,31,60,sécurité,mdg,20240314-1443-32540,safety,0.6
1,MY,32,30,sécurité,mdg,20240314-1443-32540,safety,0.3
1,SC,33,30,sécurité,mdg,20240314-1443-32540,safety,0.3
1,SR,34,90,sécurité,mdg,20240314-1443-32540,safety,0.9
1,DP,35,20,sécurité,mdg,20240314-1443-32540,safety,0.2
1,MH,36,80,sécurité,mdg,20240314-1443-32540,safety,0.8
1,LG,37,90,sécurité,mdg,20240314-1443-32540,safety,0.9
2,SR,1,80,pêche,mdg,20240314-1443-32540,peach,0.8
2,MR,2,60,pêche,mdg,20240314-1443-32540,peach,0.6
2,SH,3,90,pêche,mdg,20240314-1443-32540,peach,0.9
2,MO,4,30,pêche,mdg,20240314-1443-32540,peach,0.3
2,SP,5,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,DG,6,80,pêche,mdg,20240314-1443-32540,peach,0.8
2,A3,7,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,SC,8,30,pêche,mdg,20240314-1443-32540,peach,0.3
2,LG,9,60,pêche,mdg,20240314-1443-32540,peach,0.6
2,A1,10,30,pêche,mdg,20240314-1443-32540,peach,0.3
2,LB,11,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,BK,12,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,WH,13,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,LC,14,60,pêche,mdg,20240314-1443-32540,peach,0.6
2,LP,15,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,LO,16,10,pêche,mdg,20240314-1443-32540,peach,0.1
2,MB,17,10,pêche,mdg,20240314-1443-32540,peach,0.1
2,DC,18,50,pêche,mdg,20240314-1443-32540,peach,0.5
2,DY,19,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,MG,20,70,pêche,mdg,20240314-1443-32540,peach,0.7
2,SY,21,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,DO,22,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,DB,23,0,pêche,mdg,20240314-1443-32540,peach,0
2,LR,24,70,pêche,mdg,20240314-1443-32540,peach,0.7
2,MY,25,30,pêche,mdg,20240314-1443-32540,peach,0.3
2,LY,26,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,MC,27,60,pêche,mdg,20240314-1443-32540,peach,0.6
2,DR,28,70,pêche,mdg,20240314-1443-32540,peach,0.7
2,MH,29,60,pêche,mdg,20240314-1443-32540,peach,0.6
2,DH,30,70,pêche,mdg,20240314-1443-32540,peach,0.7
2,SB,31,30,pêche,mdg,20240314-1443-32540,peach,0.3
2,SO,32,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,SG,33,100,pêche,mdg,20240314-1443-32540,peach,1
2,LH,34,40,pêche,mdg,20240314-1443-32540,peach,0.4
2,MP,35,10,pêche,mdg,20240314-1443-32540,peach,0.1
2,DP,36,20,pêche,mdg,20240314-1443-32540,peach,0.2
2,A2,37,0,pêche,mdg,20240314-1443-32540,peach,0
3,SC,1,30,mort,mdg,20240314-1443-32540,death,0.3
3,WH,2,70,mort,mdg,20240314-1443-32540,death,0.7
3,A3,3,60,mort,mdg,20240314-1443-32540,death,0.6
3,SG,4,30,mort,mdg,20240314-1443-32540,death,0.3
3,MR,5,30,mort,mdg,20240314-1443-32540,death,0.3
3,BK,6,90,mort,mdg,20240314-1443-32540,death,0.9
3,DB,7,20,mort,mdg,20240314-1443-32540,death,0.2
3,SR,8,20,mort,mdg,20240314-1443-32540,death,0.2
3,DR,9,20,mort,mdg,20240314-1443-32540,death,0.2
3,MY,10,10,mort,mdg,20240314-1443-32540,death,0.1
3,DC,11,10,mort,mdg,20240314-1443-32540,death,0.1
3,DH,12,0,mort,mdg,20240314-1443-32540,death,0
3,LY,13,30,mort,mdg,20240314-1443-32540,death,0.3
3,MC,14,30,mort,mdg,20240314-1443-32540,death,0.3
3,SP,15,100,mort,mdg,20240314-1443-32540,death,1
3,LG,16,30,mort,mdg,20240314-1443-32540,death,0.3
3,DG,17,30,mort,mdg,20240314-1443-32540,death,0.3
3,SO,18,10,mort,mdg,20240314-1443-32540,death,0.1
3,SY,19,10,mort,mdg,20240314-1443-32540,death,0.1
3,MH,20,20,mort,mdg,20240314-1443-32540,death,0.2
3,LR,21,10,mort,mdg,20240314-1443-32540,death,0.1
3,MP,22,70,mort,mdg,20240314-1443-32540,death,0.7
3,LP,23,60,mort,mdg,20240314-1443-32540,death,0.6
3,SB,24,10,mort,mdg,20240314-1443-32540,death,0.1
3,LO,25,20,mort,mdg,20240314-1443-32540,death,0.2
3,A2,26,60,mort,mdg,20240314-1443-32540,death,0.6
3,SH,27,20,mort,mdg,20240314-1443-32540,death,0.2
3,DO,28,20,mort,mdg,20240314-1443-32540,death,0.2
3,MG,29,30,mort,mdg,20240314-1443-32540,death,0.3
3,LB,30,30,mort,mdg,20240314-1443-32540,death,0.3
3,MO,31,10,mort,mdg,20240314-1443-32540,death,0.1
3,LC,32,10,mort,mdg,20240314-1443-32540,death,0.1
3,DY,33,30,mort,mdg,20240314-1443-32540,death,0.3
3,A1,34,60,mort,mdg,20240314-1443-32540,death,0.6
3,MB,35,30,mort,mdg,20240314-1443-32540,death,0.3
3,DP,36,100,mort,mdg,20240314-1443-32540,death,1
3,LH,37,40,mort,mdg,20240314-1443-32540,death,0.4
4,LH,1,60,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.6
4,LY,2,60,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.6
4,SP,3,30,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.3
4,DG,4,30,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.3
4,DR,5,20,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.2
4,DB,6,20,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.2
4,SO,7,60,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.6
4,SR,8,20,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.2
4,DH,9,60,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.6
4,MY,10,80,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.8
4,MR,11,60,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.6
4,SC,12,10,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.1
4,SB,13,10,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.1
4,DP,14,10,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.1
4,MH,15,60,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.6
4,A3,16,10,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.1
4,SG,17,40,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.4
4,LO,18,100,tempête de sable,mdg,20240314-1443-32540,sandstorm,1
4,DO,19,60,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.6
4,DC,20,20,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.2
4,LC,21,30,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.3
4,MO,22,70,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.7
4,A1,23,60,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.6
4,LR,24,20,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.2
4,BK,25,30,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.3
4,WH,26,40,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.4
4,DY,27,70,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.7
4,SY,28,30,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.3
4,MB,29,20,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.2
4,MC,30,10,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.1
4,MG,31,20,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.2
4,LB,32,70,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.7
4,MP,33,60,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.6
4,LG,34,30,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.3
4,SH,35,20,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.2
4,LP,36,60,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.6
4,A2,37,70,tempête de sable,mdg,20240314-1443-32540,sandstorm,0.7
5,DH,1,30,heureux,mdg,20240314-1443-32540,happy,0.3
5,DP,2,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,SC,3,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,MO,4,30,heureux,mdg,20240314-1443-32540,happy,0.3
5,SB,5,60,heureux,mdg,20240314-1443-32540,happy,0.6
5,A3,6,70,heureux,mdg,20240314-1443-32540,happy,0.7
5,SO,7,80,heureux,mdg,20240314-1443-32540,happy,0.8
5,LP,8,60,heureux,mdg,20240314-1443-32540,happy,0.6
5,SY,9,90,heureux,mdg,20240314-1443-32540,happy,0.9
5,LY,10,60,heureux,mdg,20240314-1443-32540,happy,0.6
5,LG,11,30,heureux,mdg,20240314-1443-32540,happy,0.3
5,SG,12,30,heureux,mdg,20240314-1443-32540,happy,0.3
5,MC,13,70,heureux,mdg,20240314-1443-32540,happy,0.7
5,LO,14,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,DO,15,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,MY,16,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,LC,17,10,heureux,mdg,20240314-1443-32540,happy,0.1
5,SH,18,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,LH,19,70,heureux,mdg,20240314-1443-32540,happy,0.7
5,DR,20,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,MR,21,30,heureux,mdg,20240314-1443-32540,happy,0.3
5,A1,22,30,heureux,mdg,20240314-1443-32540,happy,0.3
5,DB,23,60,heureux,mdg,20240314-1443-32540,happy,0.6
5,SR,24,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,WH,25,90,heureux,mdg,20240314-1443-32540,happy,0.9
5,MB,26,60,heureux,mdg,20240314-1443-32540,happy,0.6
5,BK,27,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,DG,28,40,heureux,mdg,20240314-1443-32540,happy,0.4
5,MG,29,30,heureux,mdg,20240314-1443-32540,happy,0.3
5,DC,30,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,LR,31,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,MH,32,60,heureux,mdg,20240314-1443-32540,happy,0.6
5,MP,33,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,DY,34,20,heureux,mdg,20240314-1443-32540,happy,0.2
5,A2,35,30,heureux,mdg,20240314-1443-32540,happy,0.3
5,LB,36,80,heureux,mdg,20240314-1443-32540,happy,0.8
5,SP,37,30,heureux,mdg,20240314-1443-32540,happy,0.3
6,DO,1,20,en colère,mdg,20240314-1443-32540,angry,0.2
6,DH,2,20,en colère,mdg,20240314-1443-32540,angry,0.2
6,A2,3,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,LH,4,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,DB,5,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,BK,6,60,en colère,mdg,20240314-1443-32540,angry,0.6
6,LP,7,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,MB,8,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,WH,9,40,en colère,mdg,20240314-1443-32540,angry,0.4
6,MO,10,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,SO,11,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,LB,12,40,en colère,mdg,20240314-1443-32540,angry,0.4
6,DP,13,20,en colère,mdg,20240314-1443-32540,angry,0.2
6,MH,14,40,en colère,mdg,20240314-1443-32540,angry,0.4
6,SB,15,40,en colère,mdg,20240314-1443-32540,angry,0.4
6,SC,16,40,en colère,mdg,20240314-1443-32540,angry,0.4
6,SH,17,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,MP,18,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,A1,19,40,en colère,mdg,20240314-1443-32540,angry,0.4
6,SP,20,20,en colère,mdg,20240314-1443-32540,angry,0.2
6,MC,21,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,LC,22,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,MR,23,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,MG,24,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,LO,25,60,en colère,mdg,20240314-1443-32540,angry,0.6
6,MY,26,40,en colère,mdg,20240314-1443-32540,angry,0.4
6,SR,27,100,en colère,mdg,20240314-1443-32540,angry,1
6,LG,28,40,en colère,mdg,20240314-1443-32540,angry,0.4
6,A3,29,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,LY,30,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,SG,31,40,en colère,mdg,20240314-1443-32540,angry,0.4
6,DG,32,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,DY,33,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,DC,34,30,en colère,mdg,20240314-1443-32540,angry,0.3
6,SY,35,40,en colère,mdg,20240314-1443-32540,angry,0.4
6,LR,36,20,en colère,mdg,20240314-1443-32540,angry,0.2
6,DR,37,100,en colère,mdg,20240314-1443-32540,angry,1
7,LO,1,30,mangue,mdg,20240314-1443-32540,mango,0.3
7,MP,2,40,mangue,mdg,20240314-1443-32540,mango,0.4
7,SP,3,10,mangue,mdg,20240314-1443-32540,mango,0.1
7,SC,4,0,mangue,mdg,20240314-1443-32540,mango,0
7,MH,5,60,mangue,mdg,20240314-1443-32540,mango,0.6
7,BK,6,30,mangue,mdg,20240314-1443-32540,mango,0.3
7,SY,7,100,mangue,mdg,20240314-1443-32540,mango,1
7,MG,8,70,mangue,mdg,20240314-1443-32540,mango,0.7
7,MO,9,30,mangue,mdg,20240314-1443-32540,mango,0.3
7,DG,10,100,mangue,mdg,20240314-1443-32540,mango,1
7,A3,11,30,mangue,mdg,20240314-1443-32540,mango,0.3
7,SR,12,40,mangue,mdg,20240314-1443-32540,mango,0.4
7,DR,13,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,MB,14,30,mangue,mdg,20240314-1443-32540,mango,0.3
7,LC,15,70,mangue,mdg,20240314-1443-32540,mango,0.7
7,DC,16,30,mangue,mdg,20240314-1443-32540,mango,0.3
7,DO,17,30,mangue,mdg,20240314-1443-32540,mango,0.3
7,SO,18,80,mangue,mdg,20240314-1443-32540,mango,0.8
7,SB,19,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,DP,20,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,LB,21,70,mangue,mdg,20240314-1443-32540,mango,0.7
7,A2,22,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,A1,23,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,LG,24,70,mangue,mdg,20240314-1443-32540,mango,0.7
7,MC,25,30,mangue,mdg,20240314-1443-32540,mango,0.3
7,MY,26,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,WH,27,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,DY,28,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,DB,29,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,LY,30,80,mangue,mdg,20240314-1443-32540,mango,0.8
7,MR,31,40,mangue,mdg,20240314-1443-32540,mango,0.4
7,SG,32,100,mangue,mdg,20240314-1443-32540,mango,1
7,DH,33,70,mangue,mdg,20240314-1443-32540,mango,0.7
7,SH,34,90,mangue,mdg,20240314-1443-32540,mango,0.9
7,LP,35,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,LR,36,20,mangue,mdg,20240314-1443-32540,mango,0.2
7,LH,37,70,mangue,mdg,20240314-1443-32540,mango,0.7
8,LY,1,70,banane,mdg,20240314-1443-32540,banana,0.7
8,A2,2,30,banane,mdg,20240314-1443-32540,banana,0.3
8,DH,3,80,banane,mdg,20240314-1443-32540,banana,0.8
8,LO,4,20,banane,mdg,20240314-1443-32540,banana,0.2
8,MP,5,20,banane,mdg,20240314-1443-32540,banana,0.2
8,MO,6,10,banane,mdg,20240314-1443-32540,banana,0.1
8,LC,7,70,banane,mdg,20240314-1443-32540,banana,0.7
8,SG,8,100,banane,mdg,20240314-1443-32540,banana,1
8,LR,9,20,banane,mdg,20240314-1443-32540,banana,0.2
8,DG,10,100,banane,mdg,20240314-1443-32540,banana,1
8,MC,11,20,banane,mdg,20240314-1443-32540,banana,0.2
8,LG,12,80,banane,mdg,20240314-1443-32540,banana,0.8
8,LP,13,10,banane,mdg,20240314-1443-32540,banana,0.1
8,MR,14,20,banane,mdg,20240314-1443-32540,banana,0.2
8,MB,15,10,banane,mdg,20240314-1443-32540,banana,0.1
8,BK,16,10,banane,mdg,20240314-1443-32540,banana,0.1
8,SH,17,80,banane,mdg,20240314-1443-32540,banana,0.8
8,DB,18,20,banane,mdg,20240314-1443-32540,banana,0.2
8,SY,19,100,banane,mdg,20240314-1443-32540,banana,1
8,LH,20,80,banane,mdg,20240314-1443-32540,banana,0.8
8,SP,21,10,banane,mdg,20240314-1443-32540,banana,0.1
8,DP,22,0,banane,mdg,20240314-1443-32540,banana,0
8,DR,23,0,banane,mdg,20240314-1443-32540,banana,0
8,DC,24,0,banane,mdg,20240314-1443-32540,banana,0
8,A1,25,20,banane,mdg,20240314-1443-32540,banana,0.2
8,DY,26,0,banane,mdg,20240314-1443-32540,banana,0
8,SB,27,10,banane,mdg,20240314-1443-32540,banana,0.1
8,MY,28,70,banane,mdg,20240314-1443-32540,banana,0.7
8,SR,29,0,banane,mdg,20240314-1443-32540,banana,0
8,MH,30,70,banane,mdg,20240314-1443-32540,banana,0.7
8,A3,31,0,banane,mdg,20240314-1443-32540,banana,0
8,WH,32,0,banane,mdg,20240314-1443-32540,banana,0
8,MG,33,90,banane,mdg,20240314-1443-32540,banana,0.9
8,DO,34,20,banane,mdg,20240314-1443-32540,banana,0.2
8,LB,35,10,banane,mdg,20240314-1443-32540,banana,0.1
8,SO,36,100,banane,mdg,20240314-1443-32540,banana,1
8,SC,37,20,banane,mdg,20240314-1443-32540,banana,0.2
9,SC,1,30,malade,mdg,20240314-1443-32540,sick,0.3
9,A1,2,20,malade,mdg,20240314-1443-32540,sick,0.2
9,SY,3,30,malade,mdg,20240314-1443-32540,sick,0.3
9,SG,4,80,malade,mdg,20240314-1443-32540,sick,0.8
9,MR,5,70,malade,mdg,20240314-1443-32540,sick,0.7
9,DG,6,80,malade,mdg,20240314-1443-32540,sick,0.8
9,MY,7,30,malade,mdg,20240314-1443-32540,sick,0.3
9,SH,8,70,malade,mdg,20240314-1443-32540,sick,0.7
9,WH,9,80,malade,mdg,20240314-1443-32540,sick,0.8
9,LG,10,70,malade,mdg,20240314-1443-32540,sick,0.7
9,MC,11,40,malade,mdg,20240314-1443-32540,sick,0.4
9,SB,12,10,malade,mdg,20240314-1443-32540,sick,0.1
9,BK,13,0,malade,mdg,20240314-1443-32540,sick,0
9,DR,14,70,malade,mdg,20240314-1443-32540,sick,0.7
9,SP,15,10,malade,mdg,20240314-1443-32540,sick,0.1
9,LY,16,0,malade,mdg,20240314-1443-32540,sick,0
9,SO,17,20,malade,mdg,20240314-1443-32540,sick,0.2
9,DH,18,70,malade,mdg,20240314-1443-32540,sick,0.7
9,LH,19,30,malade,mdg,20240314-1443-32540,sick,0.3
9,LO,20,30,malade,mdg,20240314-1443-32540,sick,0.3
9,DY,21,20,malade,mdg,20240314-1443-32540,sick,0.2
9,LP,22,20,malade,mdg,20240314-1443-32540,sick,0.2
9,DB,23,10,malade,mdg,20240314-1443-32540,sick,0.1
9,DC,24,10,malade,mdg,20240314-1443-32540,sick,0.1
9,SR,25,80,malade,mdg,20240314-1443-32540,sick,0.8
9,MO,26,30,malade,mdg,20240314-1443-32540,sick,0.3
9,DO,27,20,malade,mdg,20240314-1443-32540,sick,0.2
9,LC,28,20,malade,mdg,20240314-1443-32540,sick,0.2
9,LR,29,20,malade,mdg,20240314-1443-32540,sick,0.2
9,MH,30,20,malade,mdg,20240314-1443-32540,sick,0.2
9,MG,31,10,malade,mdg,20240314-1443-32540,sick,0.1
9,A3,32,30,malade,mdg,20240314-1443-32540,sick,0.3
9,MB,33,30,malade,mdg,20240314-1443-32540,sick,0.3
9,DP,34,10,malade,mdg,20240314-1443-32540,sick,0.1
9,MP,35,10,malade,mdg,20240314-1443-32540,sick,0.1
9,LB,36,20,malade,mdg,20240314-1443-32540,sick,0.2
9,A2,37,60,malade,mdg,20240314-1443-32540,sick,0.6
10,LB,1,70,arbre,mdg,20240314-1443-32540,tree,0.7
10,MH,2,90,arbre,mdg,20240314-1443-32540,tree,0.9
10,LP,3,30,arbre,mdg,20240314-1443-32540,tree,0.3
10,DO,4,20,arbre,mdg,20240314-1443-32540,tree,0.2
10,A3,5,20,arbre,mdg,20240314-1443-32540,tree,0.2
10,LG,6,90,arbre,mdg,20240314-1443-32540,tree,0.9
10,MP,7,20,arbre,mdg,20240314-1443-32540,tree,0.2
10,SO,8,10,arbre,mdg,20240314-1443-32540,tree,0.1
10,LO,9,0,arbre,mdg,20240314-1443-32540,tree,0
10,LC,10,80,arbre,mdg,20240314-1443-32540,tree,0.8
10,LR,11,20,arbre,mdg,20240314-1443-32540,tree,0.2
10,MG,12,80,arbre,mdg,20240314-1443-32540,tree,0.8
10,SB,13,20,arbre,mdg,20240314-1443-32540,tree,0.2
10,SR,14,0,arbre,mdg,20240314-1443-32540,tree,0
10,LY,15,10,arbre,mdg,20240314-1443-32540,tree,0.1
10,MO,16,20,arbre,mdg,20240314-1443-32540,tree,0.2
10,LH,17,60,arbre,mdg,20240314-1443-32540,tree,0.6
10,DC,18,40,arbre,mdg,20240314-1443-32540,tree,0.4
10,DG,19,100,arbre,mdg,20240314-1443-32540,tree,1
10,BK,20,10,arbre,mdg,20240314-1443-32540,tree,0.1
10,MY,21,10,arbre,mdg,20240314-1443-32540,tree,0.1
10,WH,22,10,arbre,mdg,20240314-1443-32540,tree,0.1
10,SP,23,10,arbre,mdg,20240314-1443-32540,tree,0.1
10,DR,24,10,arbre,mdg,20240314-1443-32540,tree,0.1
10,A2,25,0,arbre,mdg,20240314-1443-32540,tree,0
10,SH,26,80,arbre,mdg,20240314-1443-32540,tree,0.8
10,SY,27,30,arbre,mdg,20240314-1443-32540,tree,0.3
10,SG,28,100,arbre,mdg,20240314-1443-32540,tree,1
10,MR,29,30,arbre,mdg,20240314-1443-32540,tree,0.3
10,DB,30,20,arbre,mdg,20240314-1443-32540,tree,0.2
10,DH,31,70,arbre,mdg,20240314-1443-32540,tree,0.7
10,DY,32,30,arbre,mdg,20240314-1443-32540,tree,0.3
10,MC,33,10,arbre,mdg,20240314-1443-32540,tree,0.1
10,A1,34,0,arbre,mdg,20240314-1443-32540,tree,0
10,DP,35,0,arbre,mdg,20240314-1443-32540,tree,0
10,SC,36,20,arbre,mdg,20240314-1443-32540,tree,0.2
10,MB,37,10,arbre,mdg,20240314-1443-32540,tree,0.1
11,DR,1,30,paix,mdg,20240314-1443-32540,peace,0.3
11,A2,2,60,paix,mdg,20240314-1443-32540,peace,0.6
11,LR,3,40,paix,mdg,20240314-1443-32540,peace,0.4
11,SO,4,10,paix,mdg,20240314-1443-32540,peace,0.1
11,WH,5,100,paix,mdg,20240314-1443-32540,peace,1
11,SR,6,0,paix,mdg,20240314-1443-32540,peace,0
11,A1,7,30,paix,mdg,20240314-1443-32540,peace,0.3
11,DB,8,30,paix,mdg,20240314-1443-32540,peace,0.3
11,MG,9,10,paix,mdg,20240314-1443-32540,peace,0.1
11,LH,10,10,paix,mdg,20240314-1443-32540,peace,0.1
11,MY,11,10,paix,mdg,20240314-1443-32540,peace,0.1
11,LY,12,20,paix,mdg,20240314-1443-32540,peace,0.2
11,DP,13,0,paix,mdg,20240314-1443-32540,peace,0
11,DH,14,0,paix,mdg,20240314-1443-32540,peace,0
11,DC,15,10,paix,mdg,20240314-1443-32540,peace,0.1
11,LB,16,10,paix,mdg,20240314-1443-32540,peace,0.1
11,MC,17,20,paix,mdg,20240314-1443-32540,peace,0.2
11,SG,18,70,paix,mdg,20240314-1443-32540,peace,0.7
11,SC,19,0,paix,mdg,20240314-1443-32540,peace,0
11,BK,20,0,paix,mdg,20240314-1443-32540,peace,0
11,LG,21,60,paix,mdg,20240314-1443-32540,peace,0.6
11,SB,22,0,paix,mdg,20240314-1443-32540,peace,0
11,SH,23,0,paix,mdg,20240314-1443-32540,peace,0
11,MP,24,20,paix,mdg,20240314-1443-32540,peace,0.2
11,MB,25,40,paix,mdg,20240314-1443-32540,peace,0.4
11,LC,26,30,paix,mdg,20240314-1443-32540,peace,0.3
11,LO,27,20,paix,mdg,20240314-1443-32540,peace,0.2
11,MH,28,10,paix,mdg,20240314-1443-32540,peace,0.1
11,A3,29,70,paix,mdg,20240314-1443-32540,peace,0.7
11,DY,30,40,paix,mdg,20240314-1443-32540,peace,0.4
11,DO,31,30,paix,mdg,20240314-1443-32540,peace,0.3
11,SY,32,0,paix,mdg,20240314-1443-32540,peace,0
