concept_a,concept_b,category,color_a,color_b,deltaS_mg,deltaS_us
mango,sad,MG_high__US_high,A1,LB,0.6056087791985998,0.7484404765408983
peace,sad,MG_high__US_high,A1,LB,0.5709748005400719,0.9534472315017264
peace,sandstorm,MG_high__US_high,A1,LB,0.4806562361361952,0.917736896998854
peace,sick,MG_high__US_high,A1,LB,0.3365268594798525,0.8935384603615846
peach,sad,MG_high__US_high,A1,LB,0.5001148655405752,0.769165046000065
peach,tree,MG_low__US_low,A1,LB,0.011704017140385548,0.020094798456613994
sad,safety,MG_high__US_high,A1,LB,0.37184562227168616,0.742423149422704
sad,tree,MG_high__US_high,A1,LB,0.5051882721446386,0.7288109882111611
angry,death,MG_high__US_high,A1,LC,0.564929535658413,0.671660950806247
angry,happy,MG_high__US_high,A1,LC,0.39161704218412297,0.9060485235912883
angry,safety,MG_low__US_high,A1,LC,0.06441274590850332,0.6428988932655668
banana,death,MG_high__US_high,A1,LC,0.8010024869156458,0.9903307775089183
banana,sad,MG_high__US_high,A1,LC,0.6508127824796146,0.8626911367965917
death,happy,MG_high__US_high,A1,LC,0.82367000570123206,0.9955095789109352
death,justice,MG_high__US_high,A1,LC,0.7779293008427333,0.8382336765255611
death,lightning,MG_high__US_high,A1,LC,0.6682526078961235,0.7443128508892343
death,mango,MG_high__US_high,A1,LC,0.8384932953239219,0.9922429313787817
death,peace,MG_high__US_high,A1,LC,0.7660099833067058,0.9929995302486201
death,peach,MG_high__US_high,A1,LC,0.7332879897592373,0.9938455949002001
death,safety,MG_high__US_high,A1,LC,0.5965455639419242,0.9380245982279936
death,sandstorm,MG_high__US_high,A1,LC,0.3710677928339383,0.7246234321911973
death,sick,MG_high__US_high,A1,LC,0.4327468050288956,0.6656372546941092
death,tree,MG_high__US_high,A1,LC,0.7544941460189245,0.9767754322660622
happy,justice,MG_low__US_high,A1,LC,0.06905284187773497,0.7388708174493848
happy,peace,MG_low__US_low,A1,LC,0.06807798669307519,0.038512923778562025
happy,sad,MG_high__US_high,A1,LC,0.7209728385525931,0.9688911234871733
happy,sandstorm,MG_high__US_high,A1,LC,0.580087692833108,0.8890398832740225
happy,sick,MG_high__US_high,A1,LC,0.4698928900117765,0.84169967868721
justice,peace,MG_low__US_high,A1,LC,4.7147587544443814e-4,0.70749636075304
justice,sad,MG_high__US_high,A1,LC,0.6668420395407793,0.6427921973444508
lightning,sandstorm,MG_high__US_low,A1,LC,0.3675955927155947,0.11116998546740064
mango,peace,MG_low__US_high,A1,LC,0.056666463576457105,0.7746852505680564
mango,peach,MG_low__US_low,A1,LC,0.07824248538901779,0.06716800332342349
mango,sad,MG_high__US_high,A1,LC,0.7144558701891925,0.8842959792023881
mango,tree,MG_low__US_low,A1,LC,0.0614305909992528,0.10528892608793461
peace,sad,MG_high__US_high,A1,LC,0.6557705962493046,0.9600018490452389
peace,sandstorm,MG_high__US_high,A1,LC,0.506500655269936,0.8673669235273942
peace,sick,MG_high__US_high,A1,LC,0.39927523009921284,0.8188701125046729
peach,sad,MG_high__US_high,A1,LC,0.6052020436191632,0.8862539635712581
peach,tree,MG_low__US_low,A1,LC,0.01669791092083428,0.14823121460920974
sad,safety,MG_high__US_high,A1,LC,0.4590294181895702,0.8285570765790955
sad,tree,MG_high__US_high,A1,LC,0.6269583182572287,0.8564849455235728
angry,banana,MG_high__US_high,A1,LG,0.4250065615635872,0.6645039742067183
angry,death,MG_high__US_high,A1,LG,0.5247919823569014,0.6484626451066
angry,happy,MG_high__US_high,A1,LG,0.42156394739627734,0.902551697060568
angry,mango,MG_high__US_high,A1,LG,0.5410117556407106,0.703133774056131
angry,peace,MG_high__US_high,A1,LG,0.36955179190671594,0.8228962068047776
angry,peach,MG_high__US_high,A1,LG,0.3993515829830079,0.7282927178032352
angry,tree,MG_high__US_high,A1,LG,0.5050143663329372,0.7801441223025025
banana,death,MG_high__US_high,A1,LG,0.8327396003200145,0.9885330547025979
banana,happy,MG_low__US_high,A1,LG,0.029989472421327434,0.7719360802583566
banana,peace,MG_low__US_high,A1,LG,0.011584866921713566,0.5968525497984709
banana,sad,MG_high__US_high,A1,LG,0.7601960819057167,0.9728291476944826
banana,sandstorm,MG_high__US_high,A1,LG,0.5893596369222016,0.6152833636216384
death,happy,MG_high__US_high,A1,LG,0.8078547278571802,0.9938804079988979
death,justice,MG_high__US_high,A1,LG,0.7079610992942338,0.8195517592858432
death,lightning,MG_high__US_high,A1,LG,0.590008860170955,0.6909996574684318
death,mango,MG_high__US_high,A1,LG,0.8771462983685083,0.9895013691610899
death,peace,MG_high__US_high,A1,LG,0.7623206212316174,0.9792251763639364
death,peach,MG_high__US_high,A1,LG,0.785556556946692,0.9911367986435962
death,safety,MG_high__US_high,A1,LG,0.6069623559332042,0.9360819947428449
death,sandstorm,MG_high__US_high,A1,LG,0.34848470712211066,0.70051931371735
death,sick,MG_high__US_high,A1,LG,0.4352743627397557,0.7164466353353618
death,tree,MG_high__US_high,A1,LG,0.8440623193714578,0.9767385672503146
happy,lightning,MG_high__US_high,A1,LG,0.3477522233176129,0.8655637656102799
happy,peach,MG_low__US_high,A1,LG,0.011536160000303886,0.690143188962679
happy,sad,MG_high__US_high,A1,LG,0.7382726267218849,0.9891910408945328
happy,sandstorm,MG_high__US_high,A1,LG,0.57565448675586,0.8884785381565599
happy,sick,MG_high__US_high,A1,LG,0.4358035909869913,0.7376412267137535
justice,sad,MG_high__US_high,A1,LG,0.6197309024409807,0.7678992590648241
lightning,mango,MG_high__US_high,A1,LG,0.4715996132394149,0.6046627202486237
lightning,sad,MG_high__US_high,A1,LG,0.4912285973541226,0.620719587362976
lightning,safety,MG_low__US_high,A1,LG,0.06868300434415708,0.5955502551731038
lightning,tree,MG_high__US_high,A1,LG,0.43776469555124553,0.7194744391349426
mango,sad,MG_high__US_high,A1,LG,0.8195391067692968,0.9758318281606462
mango,sandstorm,MG_high__US_high,A1,LG,0.6798964652882433,0.6592554614564077
peace,sad,MG_high__US_high,A1,LG,0.6901826421654471,0.9684628025332256
peace,sandstorm,MG_high__US_high,A1,LG,0.5237029723239417,0.8010032113406704
peace,sick,MG_high__US_high,A1,LG,0.3890802173056003,0.6278008692003019
peach,sad,MG_high__US_high,A1,LG,0.7152865242831361,0.979201715347922
peach,sandstorm,MG_high__US_high,A1,LG,0.5521211955471421,0.6874381848507818
sad,safety,MG_high__US_high,A1,LG,0.5182389308359343,0.9125416840705309
sad,sick,MG_high__US_high,A1,LG,0.3384947311853299,0.6614447305905564
sad,tree,MG_high__US_high,A1,LG,0.7843721091396312,0.9633813248003484
safety,tree,MG_high__US_low,A1,LG,0.35393269907526914,0.12333972856057462
sandstorm,tree,MG_high__US_high,A1,LG,0.6424430996326456,0.7525703861675346
angry,banana,MG_high__US_high,A1,LH,0.5301070693044074,0.826743591377852
angry,death,MG_high__US_high,A1,LH,0.4687910263826871,0.6496541117161083
angry,happy,MG_high__US_high,A1,LH,0.47714776254095015,0.8737133385193936
angry,mango,MG_high__US_high,A1,LH,0.43282354792300626,0.748131051254241
angry,peace,MG_high__US_high,A1,LH,0.3584050967140251,0.7771094991875938
banana,death,MG_high__US_high,A1,LH,0.8415053579679068,0.9857368222326979
banana,sad,MG_high__US_high,A1,LH,0.7243111540301348,0.9814231910280993
banana,sandstorm,MG_high__US_high,A1,LH,0.40935353495262294,0.6515512477027146
death,happy,MG_high__US_high,A1,LH,0.8043046059662822,0.9908414708492819
death,justice,MG_high__US_high,A1,LH,0.6835033267183686,0.7987112731764854
death,lightning,MG_high__US_high,A1,LH,0.5604588459697739,0.8206644478243723
death,mango,MG_high__US_high,A1,LH,0.8018259292224761,0.9828869660546793
death,peace,MG_high__US_high,A1,LH,0.7217359633681846,0.9705794108567254
death,peach,MG_high__US_high,A1,LH,0.6510785983951548,0.9854385154945802
death,safety,MG_high__US_high,A1,LH,0.5331451519395207,0.9151256804915773
death,sandstorm,MG_high__US_high,A1,LH,0.5072321830394579,0.7702815668690974
death,sick,MG_high__US_high,A1,LH,0.3751476793862416,0.7741019994413985
death,tree,MG_high__US_high,A1,LH,0.6896467355160678,0.9712968324430422
happy,sad,MG_high__US_high,A1,LH,0.6808347697347485,0.9879388948103187
happy,sandstorm,MG_high__US_high,A1,LH,0.36100856535001946,0.7293601208106968
happy,sick,MG_high__US_high,A1,LH,0.5029439909601134,0.5941291620137537
justice,sad,MG_high__US_high,A1,LH,0.5308427717814352,0.7703268808008468
lightning,sad,MG_high__US_high,A1,LH,0.3933060951065532,0.7997347530435808
lightning,safety,MG_low__US_low,A1,LH,0.014413775036473009,0.13689970132267293
mango,sad,MG_high__US_high,A1,LH,0.6619954684286726,0.9767422881342045
peace,sad,MG_high__US_high,A1,LH,0.5841516928401713,0.9639870473284575
peach,sad,MG_high__US_high,A1,LH,0.4871323320934251,0.9797615667451767
peach,tree,MG_low__US_low,A1,LH,0.055992405622914854,0.07215834771974605
sad,safety,MG_high__US_high,A1,LH,0.3698000330709543,0.9004749437311057
sad,sandstorm,MG_high__US_high,A1,LH,0.34978134566223895,0.7422943911046862
sad,tree,MG_high__US_high,A1,LH,0.5314153049661559,0.9636670642850775
angry,death,MG_high__US_high,A1,LO,0.5399573271769513,0.6161777840354583
angry,happy,MG_high__US_high,A1,LO,0.4025175995596144,0.8308826394785889
angry,mango,MG_high__US_high,A1,LO,0.37935125553036086,0.8767268695248758
banana,death,MG_high__US_high,A1,LO,0.7959394039221532,0.975634665658011
banana,peach,MG_low__US_high,A1,LO,0.05532464281325383,0.852869042363559
banana,sad,MG_high__US_high,A1,LO,0.5963621650439883,0.9577834741267262
death,happy,MG_high__US_high,A1,LO,0.8121827709732883,0.9805235550728646
death,justice,MG_high__US_high,A1,LO,0.7091116944197022,0.7804094490386877
death,lightning,MG_high__US_high,A1,LO,0.6362512747139437,0.7320595264749563
death,mango,MG_high__US_high,A1,LO,0.8344657343710151,0.989320237970291
death,peace,MG_high__US_high,A1,LO,0.7548193256320339,0.9622758204503918
death,peach,MG_high__US_high,A1,LO,0.7005413171054575,0.9998818673151602
death,safety,MG_high__US_high,A1,LO,0.5475626948079586,0.897072462528314
death,sandstorm,MG_high__US_high,A1,LO,0.6441741834975738,0.9484141916136741
death,sick,MG_high__US_high,A1,LO,0.40070650415453035,0.6711669269000331
death,tree,MG_high__US_high,A1,LO,0.7282529651628353,0.9600705127249634
happy,mango,MG_low__US_low,A1,LO,0.07095014309197717,0.0998711960737626
happy,peace,MG_low__US_low,A1,LO,0.06641534807893151,0.08444141547599632
happy,sad,MG_high__US_high,A1,LO,0.6603122263835481,0.9689616565617587
happy,sick,MG_high__US_high,A1,LO,0.48798478138390133,0.6664137067193749
justice,lightning,MG_low__US_low,A1,LO,0.06826870534054663,8.623871509867431e-4
justice,peach,MG_low__US_high,A1,LO,0.026281946704895365,0.9503952895943959
justice,sad,MG_high__US_high,A1,LO,0.5216575263119951,0.7215341294966482
lightning,peach,MG_low__US_high,A1,LO,0.0441983052514614,0.9217510001767393
lightning,sad,MG_high__US_high,A1,LO,0.4468706554331552,0.6749109655638195
mango,sad,MG_high__US_high,A1,LO,0.6657762116994981,0.9816153890392467
mango,sick,MG_high__US_high,A1,LO,0.473559236150946,0.7277430975213879
peace,sad,MG_high__US_high,A1,LO,0.5946134710603026,0.9451857794116607
peace,sick,MG_high__US_high,A1,LO,0.4188802137411196,0.5952631293002761
peach,sad,MG_high__US_high,A1,LO,0.5074202265638779,0.999582571202791
peach,sandstorm,MG_low__US_high,A1,LO,0.02435819512477977,0.5949351545976345
peach,tree,MG_low__US_high,A1,LO,0.032236780208389604,0.9243342078626442
sad,safety,MG_high__US_high,A1,LO,0.3447855393795425,0.8617131726749205
sad,sandstorm,MG_high__US_high,A1,LO,0.47321634319785333,0.9286063329658083
sad,tree,MG_high__US_high,A1,LO,0.5377373006980253,0.9335368511348299
angry,death,MG_high__US_high,A1,LP,0.4053015824893285,0.6723648658475208
angry,lightning,MG_low__US_low,A1,LP,0.05737909152460907,0.031008644000972696
angry,sick,MG_low__US_low,A1,LP,0.07856861400521842,0.04427028160862573
banana,death,MG_high__US_high,A1,LP,0.6025674569063404,0.9906954076250873
banana,mango,MG_low__US_low,A1,LP,0.030608431546429005,0.07752693929281174
banana,peace,MG_low__US_high,A1,LP,0.06771155143767982,0.6349096257799569
banana,sad,MG_high__US_high,A1,LP,0.404028872680807,0.9529192626081597
banana,sandstorm,MG_high__US_high,A1,LP,0.37354544186647765,0.6194285395690295
death,happy,MG_high__US_high,A1,LP,0.6753286475616185,0.9968484369674941
death,justice,MG_high__US_high,A1,LP,0.5888815265264398,0.8315680069513485
death,lightning,MG_high__US_high,A1,LP,0.4581118256208119,0.6862774264651388
death,mango,MG_high__US_high,A1,LP,0.623952783247407,0.9923359806787575
death,peace,MG_high__US_high,A1,LP,0.5526920087474696,0.9768208512179177
death,peach,MG_high__US_high,A1,LP,0.5311193304679696,0.9937396323345036
death,safety,MG_high__US_high,A1,LP,0.3628497029579272,0.91325076251268
death,tree,MG_high__US_high,A1,LP,0.49625302991695364,0.9784334597550031
happy,sad,MG_high__US_high,A1,LP,0.5260027611228926,0.9902672470118996
happy,safety,MG_high__US_high,A1,LP,0.37992160319084123,0.6774455745507177
happy,sandstorm,MG_high__US_high,A1,LP,0.5054627331103445,0.9285010077203093
happy,sick,MG_high__US_high,A1,LP,0.38275233407961284,0.9138723416215153
happy,tree,MG_high__US_high,A1,LP,0.3325844230315571,0.8623453376031422
justice,peace,MG_low__US_high,A1,LP,0.03953267445575254,0.5981996450419633
justice,sad,MG_high__US_high,A1,LP,0.42790368304291837,0.738395352527369
lightning,peach,MG_low__US_high,A1,LP,0.060855061175255853,0.6507666250192436
mango,peace,MG_low__US_high,A1,LP,0.04681388961827926,0.620300299617546
mango,sad,MG_high__US_high,A1,LP,0.42567957902425446,0.9583423475100679
mango,sandstorm,MG_high__US_high,A1,LP,0.3968556871400075,0.6418070358890828
peace,sad,MG_high__US_high,A1,LP,0.3902966999437818,0.9531259888963908
peace,sandstorm,MG_high__US_high,A1,LP,0.3614634316860761,0.8051530895657526
peach,sad,MG_high__US_high,A1,LP,0.3555518946575021,0.9674891639884182
angry,death,MG_high__US_high,A1,LR,0.6091129133071336,0.7163440783016064
angry,happy,MG_high__US_high,A1,LR,0.36597729785788724,0.8415765435848512
angry,sad,MG_high__US_high,A1,LR,0.432605922095632,0.7049343649140347
banana,death,MG_high__US_high,A1,LR,0.8195517842689684,0.986731695028501
banana,sad,MG_high__US_high,A1,LR,0.6356155364017368,0.9848343128006005
banana,safety,MG_low__US_low,A1,LR,0.0317353867684933,0.1446610813442375
death,happy,MG_high__US_high,A1,LR,0.8451814065411165,0.9951474315735089
death,justice,MG_high__US_high,A1,LR,0.7389776637806029,0.8087860324978244
death,lightning,MG_high__US_high,A1,LR,0.7043594738074539,0.6862536634359859
death,mango,MG_high__US_high,A1,LR,0.8505005555430536,0.9859402443589924
death,peace,MG_high__US_high,A1,LR,0.7446364041065414,0.9685642119437432
death,peach,MG_high__US_high,A1,LR,0.8018184298793518,0.9995204909073907
death,safety,MG_high__US_high,A1,LR,0.6553352018547307,0.9138351846861097
death,sandstorm,MG_high__US_high,A1,LR,0.45964113338969437,0.7758934517944145
death,sick,MG_high__US_high,A1,LR,0.4269686912456463,0.645023439039583
death,tree,MG_high__US_high,A1,LR,0.7239644152710798,0.9716660946175324
happy,sad,MG_high__US_high,A1,LR,0.7214548249554773,0.9946574769613794
happy,sandstorm,MG_high__US_high,A1,LR,0.5120497911765227,0.776621174483225
happy,sick,MG_high__US_high,A1,LR,0.521346167104946,0.8476153321988069
happy,tree,MG_high__US_high,A1,LR,0.3630703655131937,0.8072144548236464
justice,peace,MG_low__US_high,A1,LR,0.056941651648268365,0.5916175652187607
justice,sad,MG_high__US_high,A1,LR,0.575008626690457,0.7996475835614609
lightning,mango,MG_low__US_high,A1,LR,0.07567817274186073,0.773548208437467
lightning,peace,MG_low__US_high,A1,LR,0.04228394951151482,0.7206354172491531
lightning,sad,MG_high__US_high,A1,LR,0.5497477854913395,0.6736402463220168
mango,peace,MG_low__US_low,A1,LR,0.027543105365698706,0.015824260117205835
mango,sad,MG_high__US_high,A1,LR,0.6939538188243766,0.9846872648202754
mango,sandstorm,MG_high__US_high,A1,LR,0.433554247431959,0.6294029269002985
mango,sick,MG_high__US_high,A1,LR,0.44561847494939366,0.73629546340339
peace,sad,MG_high__US_high,A1,LR,0.5937327391192753,0.9664471826037606
peace,sick,MG_high__US_high,A1,LR,0.369668739733058,0.6883278249368381
peach,sad,MG_high__US_high,A1,LR,0.6667610634503951,0.9994493630607633
peach,sandstorm,MG_high__US_high,A1,LR,0.445815243645568,0.8897828905758425
peach,sick,MG_high__US_high,A1,LR,0.45716847177281417,0.9304156368902534
sad,safety,MG_high__US_high,A1,LR,0.4951627362277915,0.9089954347928471
sad,tree,MG_high__US_high,A1,LR,0.5329525895184679,0.9685025293439093
angry,banana,MG_high__US_high,A1,LY,0.6523733068609769,0.9505874114863926
angry,death,MG_high__US_high,A1,LY,0.4521154287676976,0.6963968782112586
angry,happy,MG_high__US_high,A1,LY,0.5823705768277736,0.9248075016557065
angry,mango,MG_high__US_high,A1,LY,0.5959867030204777,0.7900062918580895
angry,peace,MG_high__US_high,A1,LY,0.4407223430846392,0.7495630936786157
angry,peach,MG_high__US_high,A1,LY,0.34932727638243377,0.8039441808101646
banana,death,MG_high__US_high,A1,LY,0.8820037656019208,0.999502410480297
banana,happy,MG_low__US_low,A1,LY,0.07418687453366823,0.10826333073949751
banana,sad,MG_high__US_high,A1,LY,0.7753997810138493,0.9992274593729116
banana,safety,MG_high__US_high,A1,LY,0.4496525290433682,0.6982630373172651
banana,sandstorm,MG_high__US_high,A1,LY,0.45213713720824567,0.60593256657786565
banana,sick,MG_high__US_high,A1,LY,0.7053873624049256,0.8411775540692403
banana,tree,MG_high__US_high,A1,LY,0.49411881024286,0.8561673745025127
death,happy,MG_high__US_high,A1,LY,0.8401410046096518,0.9985586155401016
death,justice,MG_high__US_high,A1,LY,0.7396550156716466,0.8444323732099908
death,lightning,MG_high__US_high,A1,LY,0.64811276663665,0.9237356771695551
death,mango,MG_high__US_high,A1,LY,0.8578339470964034,0.9879427768491509
death,peace,MG_high__US_high,A1,LY,0.7483767431276542,0.9750640216404722
death,peach,MG_high__US_high,A1,LY,0.7039806347748883,0.989526192886649
death,safety,MG_high__US_high,A1,LY,0.5770298240356639,0.9245182231316353
death,sandstorm,MG_high__US_high,A1,LY,0.5411859579135596,0.9068182632711612
death,tree,MG_high__US_high,A1,LY,0.66976471050718,0.9736840644134868
happy,sad,MG_high__US_high,A1,LY,0.7216860664254048,0.9979170421639549
happy,safety,MG_high__US_high,A1,LY,0.3782798843953574,0.6260641735817605
happy,sick,MG_high__US_high,A1,LY,0.6452736861656061,0.7965093572491082
happy,tree,MG_high__US_high,A1,LY,0.410527004530461,0.7887868825949171
justice,sad,MG_high__US_high,A1,LY,0.5933710900393239,0.8234690087282135
justice,sick,MG_high__US_low,A1,LY,0.5014302122995602,0.11593591101689643
lightning,sad,MG_high__US_high,A1,LY,0.4900935302465441,0.9125181358365912
mango,sad,MG_high__US_high,A1,LY,0.7367555476368435,0.9843673921088572
mango,sick,MG_high__US_high,A1,LY,0.6583406097114342,0.5981280393020987
peace,sad,MG_high__US_high,A1,LY,0.6093381067608612,0.9696092678880677
peach,sad,MG_high__US_high,A1,LY,0.5442573733522007,0.9863257969884933
peach,sick,MG_high__US_high,A1,LY,0.44479913025791595,0.616292721608831
sad,safety,MG_high__US_high,A1,LY,0.4109023417964799,0.9117833120162355
sad,sandstorm,MG_high__US_high,A1,LY,0.37917032041945875,0.8939225208094317
