conA,conB,col1,col2,x1_us,x2_us,x3_us,x4_us,dX_us,p_gt0_us,dS_us,x1_mg,x2_mg,x3_mg,x4_mg,dX_mg,p_gt0_mg,dS_mg,dS_diff
safety,tree,LO,MH,0.3326,0.3322,0.2118,0.707,0.4956,0.7937,0.5875,0.2774,0.3084,0.2852,0.4288,0.1126,0.5703,0.1405,0.447
sandstorm,sick,LO,MH,0.6782,0.1648,0.2968,0.6592,0.8758,0.9314,0.8629,0.5244,0.3214,0.3082,0.3572,0.252,0.6465,0.293,0.5699
sandstorm,tree,LO,MH,0.6782,0.1648,0.2118,0.707,1.0086,0.9679,0.9359,0.5244,0.3214,0.2852,0.4288,0.3466,0.696,0.392,0.5439
sick,tree,LO,MH,0.2968,0.6592,0.2118,0.707,0.1328,0.588,0.1761,0.3082,0.3572,0.2852,0.4288,0.0946,0.5572,0.1145,0.0616
angry,banana,LO,MO,0.0888,0.1952,0.2646,0.2206,-0.1504,0.3723,0.2554,0.2472,0.2308,0.2138,0.231,0.0336,0.5257,0.0514,0.204
angry,death,LO,MO,0.0888,0.1952,0.1082,0.1522,-0.0624,0.4296,0.1409,0.2472,0.2308,0.1808,0.1584,-0.006,0.495,0.01,0.1309
angry,happy,LO,MO,0.0888,0.1952,0.506,0.35,-0.2624,0.3199,0.3602,0.2472,0.2308,0.4274,0.32,-0.091,0.4409,0.1182,0.242
angry,justice,LO,MO,0.0888,0.1952,0.193,0.2096,-0.0898,0.416,0.168,0.2472,0.2308,0.3086,0.204,-0.0882,0.4359,0.1283,0.0397
angry,lightning,LO,MO,0.0888,0.1952,0.266,0.1292,-0.2432,0.2817,0.4366,0.2472,0.2308,0.3296,0.28,-0.0332,0.4772,0.0457,0.3909
angry,mango,LO,MO,0.0888,0.1952,0.511,0.585,-0.0324,0.4775,0.045,0.2472,0.2308,0.2952,0.21560000000000001,-0.0632,0.4539,0.0921,-0.0471
angry,peace,LO,MO,0.0888,0.1952,0.5356,0.3738,-0.2682,0.3176,0.3648,0.2472,0.2308,0.4486,0.2126,-0.2196,0.3523,0.2953,0.0695
angry,peach,LO,MO,0.0888,0.1952,0.7756,0.7888,-0.0932,0.416,0.168,0.2472,0.2308,0.286,0.3246,0.055,0.5377,0.0755,0.0925
angry,sad,LO,MO,0.0888,0.1952,0.1774,0.2566,-0.0272,0.4753,0.0495,0.2472,0.2308,0.2626,0.3254,0.0792,0.555,0.11,-0.0605
angry,safety,LO,MO,0.0888,0.1952,0.3326,0.2762,-0.1628,0.3748,0.2503,0.2472,0.2308,0.2774,0.258,-0.003,0.4978,0.0043,0.246
angry,sandstorm,LO,MO,0.0888,0.1952,0.6782,0.7142,-0.0704,0.4451,0.1097,0.2472,0.2308,0.5244,0.5322,0.0242,0.5151,0.0301,0.0796
angry,sick,LO,MO,0.0888,0.1952,0.2968,0.4076,0.0044,0.5033,0.0065,0.2472,0.2308,0.3082,0.2638,-0.028,0.4803,0.0393,-0.0328
angry,tree,LO,MO,0.0888,0.1952,0.2118,0.2726,-0.0456,0.4606,0.0788,0.2472,0.2308,0.2852,0.2598,-0.009,0.4936,0.0128,0.066
banana,death,LO,MO,0.2646,0.2206,0.1082,0.1522,0.088,0.5777,0.1553,0.2138,0.231,0.1808,0.1584,-0.0396,0.466,0.0681,0.0872
banana,happy,LO,MO,0.2646,0.2206,0.506,0.35,-0.112,0.4291,0.1419,0.2138,0.231,0.4274,0.32,-0.1246,0.4179,0.1643,-0.0224
banana,justice,LO,MO,0.2646,0.2206,0.193,0.2096,0.0606,0.5475,0.0951,0.2138,0.231,0.3086,0.204,-0.1218,0.4097,0.1806,-0.0855
banana,lightning,LO,MO,0.2646,0.2206,0.266,0.1292,-0.0928,0.4272,0.1457,0.2138,0.231,0.3296,0.28,-0.0668,0.4532,0.0936,0.0521
banana,mango,LO,MO,0.2646,0.2206,0.511,0.585,0.118,0.5733,0.1466,0.2138,0.231,0.2952,0.21560000000000001,-0.0968,0.428,0.144,0.0026
banana,peace,LO,MO,0.2646,0.2206,0.5356,0.3738,-0.1178,0.4259,0.1482,0.2138,0.231,0.4486,0.2126,-0.2532,0.3277,0.3445,-0.1963
banana,peach,LO,MO,0.2646,0.2206,0.7756,0.7888,0.0572,0.5437,0.0875,0.2138,0.231,0.286,0.3246,0.0214,0.515,0.03,0.0575
banana,sad,LO,MO,0.2646,0.2206,0.1774,0.2566,0.1232,0.5937,0.1873,0.2138,0.231,0.2626,0.3254,0.0456,0.5324,0.0648,0.1225
banana,safety,LO,MO,0.2646,0.2206,0.3326,0.2762,-0.0124,0.4915,0.017,0.2138,0.231,0.2774,0.258,-0.0366,0.4731,0.0537,-0.0367
banana,sandstorm,LO,MO,0.2646,0.2206,0.6782,0.7142,0.08,0.5547,0.1093,0.2138,0.231,0.5244,0.5322,-0.0094,0.4941,0.0119,0.0974
banana,sick,LO,MO,0.2646,0.2206,0.2968,0.4076,0.1548,0.601,0.202,0.2138,0.231,0.3082,0.2638,-0.0616,0.4559,0.0882,0.1138
banana,tree,LO,MO,0.2646,0.2206,0.2118,0.2726,0.1048,0.577,0.1541,0.2138,0.231,0.2852,0.2598,-0.0426,0.4689,0.0621,0.092
death,happy,LO,MO,0.1082,0.1522,0.506,0.35,-0.2,0.3582,0.2837,0.1808,0.1584,0.4274,0.32,-0.085,0.4401,0.1199,0.1638
death,justice,LO,MO,0.1082,0.1522,0.193,0.2096,-0.0274,0.4733,0.0533,0.1808,0.1584,0.3086,0.204,-0.0822,0.4335,0.1329,-0.0796
death,lightning,LO,MO,0.1082,0.1522,0.266,0.1292,-0.1808,0.3285,0.3429,0.1808,0.1584,0.3296,0.28,-0.0272,0.4795,0.0411,0.3018
death,mango,LO,MO,0.1082,0.1522,0.511,0.585,0.03,0.5212,0.0424,0.1808,0.1584,0.2952,0.21560000000000001,-0.0572,0.4536,0.0927,-0.0503
death,peace,LO,MO,0.1082,0.1522,0.5356,0.3738,-0.2058,0.3554,0.2891,0.1808,0.1584,0.4486,0.2126,-0.2136,0.3429,0.3143,-0.0252
death,peach,LO,MO,0.1082,0.1522,0.7756,0.7888,-0.0308,0.4712,0.0576,0.1808,0.1584,0.286,0.3246,0.061,0.5459,0.0918,-0.0342
death,sad,LO,MO,0.1082,0.1522,0.1774,0.2566,0.0352,0.533,0.066,0.1808,0.1584,0.2626,0.3254,0.0852,0.565,0.13,-0.064
death,safety,LO,MO,0.1082,0.1522,0.3326,0.2762,-0.1004,0.4203,0.1595,0.1808,0.1584,0.2774,0.258,0.003,0.5024,0.0048,0.1547
death,sandstorm,LO,MO,0.1082,0.1522,0.6782,0.7142,-0.008,0.4936,0.0128,0.1808,0.1584,0.5244,0.5322,0.0302,0.5202,0.0405,-0.0277
death,sick,LO,MO,0.1082,0.1522,0.2968,0.4076,0.0668,0.5506,0.1011,0.1808,0.1584,0.3082,0.2638,-0.022,0.483,0.0341,0.067
death,tree,LO,MO,0.1082,0.1522,0.2118,0.2726,0.0168,0.5149,0.0299,0.1808,0.1584,0.2852,0.2598,-0.003,0.4976,0.0047,0.0252
happy,justice,LO,MO,0.506,0.35,0.193,0.2096,0.1726,0.6134,0.2268,0.4274,0.32,0.3086,0.204,0.0028,0.5018,0.0036,0.2232
happy,lightning,LO,MO,0.506,0.35,0.266,0.1292,0.0192,0.5128,0.0256,0.4274,0.32,0.3296,0.28,0.0578,0.5353,0.0706,-0.045
happy,mango,LO,MO,0.506,0.35,0.511,0.585,0.23,0.6264,0.2528,0.4274,0.32,0.2952,0.21560000000000001,0.0278,0.5178,0.0356,0.2172
happy,peace,LO,MO,0.506,0.35,0.5356,0.3738,-0.0058,0.4967,0.0066,0.4274,0.32,0.4486,0.2126,-0.1286,0.4218,0.1565,-0.1499
happy,peach,LO,MO,0.506,0.35,0.7756,0.7888,0.1692,0.6092,0.2185,0.4274,0.32,0.286,0.3246,0.146,0.5885,0.1771,0.0414
happy,sad,LO,MO,0.506,0.35,0.1774,0.2566,0.2352,0.6502,0.3004,0.4274,0.32,0.2626,0.3254,0.1702,0.604,0.2079,0.0925
happy,safety,LO,MO,0.506,0.35,0.3326,0.2762,0.0996,0.5597,0.1194,0.4274,0.32,0.2774,0.258,0.088,0.5555,0.111,0.0084
happy,sandstorm,LO,MO,0.506,0.35,0.6782,0.7142,0.192,0.6139,0.2278,0.4274,0.32,0.5244,0.5322,0.1152,0.5647,0.1294,0.0984
happy,sick,LO,MO,0.506,0.35,0.2968,0.4076,0.2668,0.6519,0.3038,0.4274,0.32,0.3082,0.2638,0.063,0.5391,0.0782,0.2256
happy,tree,LO,MO,0.506,0.35,0.2118,0.2726,0.2168,0.6354,0.2708,0.4274,0.32,0.2852,0.2598,0.082,0.5515,0.103,0.1678
justice,lightning,LO,MO,0.193,0.2096,0.266,0.1292,-0.1534,0.3722,0.2556,0.3086,0.204,0.3296,0.28,0.055,0.5371,0.0742,0.1814
justice,mango,LO,MO,0.193,0.2096,0.511,0.585,0.0574,0.5374,0.0748,0.3086,0.204,0.2952,0.21560000000000001,0.025,0.5179,0.0358,0.039
justice,peace,LO,MO,0.193,0.2096,0.5356,0.3738,-0.1784,0.3837,0.2326,0.3086,0.204,0.4486,0.2126,-0.1314,0.4119,0.1762,0.0564
justice,peach,LO,MO,0.193,0.2096,0.7756,0.7888,-0.0034,0.4972,0.0056,0.3086,0.204,0.286,0.3246,0.1432,0.5957,0.1914,-0.1858
justice,sad,LO,MO,0.193,0.2096,0.1774,0.2566,0.0626,0.5512,0.1025,0.3086,0.204,0.2626,0.3254,0.1674,0.6129,0.2258,-0.1233
justice,safety,LO,MO,0.193,0.2096,0.3326,0.2762,-0.073,0.4474,0.1052,0.3086,0.204,0.2774,0.258,0.0852,0.5597,0.1195,-0.0143
justice,sandstorm,LO,MO,0.193,0.2096,0.6782,0.7142,0.0194,0.514,0.028,0.3086,0.204,0.5244,0.5322,0.1124,0.5685,0.1371,-0.1091
justice,sick,LO,MO,0.193,0.2096,0.2968,0.4076,0.0942,0.5649,0.1299,0.3086,0.204,0.3082,0.2638,0.0602,0.5414,0.0828,0.0471
justice,tree,LO,MO,0.193,0.2096,0.2118,0.2726,0.0442,0.5347,0.0695,0.3086,0.204,0.2852,0.2598,0.0792,0.5552,0.1105,-0.041
lightning,mango,LO,MO,0.266,0.1292,0.511,0.585,0.2108,0.6352,0.2704,0.3296,0.28,0.2952,0.21560000000000001,-0.03,0.4797,0.0405,0.2299
lightning,peace,LO,MO,0.266,0.1292,0.5356,0.3738,-0.025,0.4834,0.0332,0.3296,0.28,0.4486,0.2126,-0.1864,0.3821,0.2358,-0.2026
lightning,peach,LO,MO,0.266,0.1292,0.7756,0.7888,0.15,0.6215,0.2429,0.3296,0.28,0.286,0.3246,0.0882,0.5564,0.1127,0.1302
lightning,sad,LO,MO,0.266,0.1292,0.1774,0.2566,0.216,0.6723,0.3445,0.3296,0.28,0.2626,0.3254,0.1124,0.5725,0.145,0.1995
lightning,safety,LO,MO,0.266,0.1292,0.3326,0.2762,0.0804,0.5581,0.1162,0.3296,0.28,0.2774,0.258,0.0302,0.5201,0.0402,0.076
lightning,sandstorm,LO,MO,0.266,0.1292,0.6782,0.7142,0.1728,0.6233,0.2465,0.3296,0.28,0.5244,0.5322,0.0574,0.5337,0.0673,0.1792
lightning,sick,LO,MO,0.266,0.1292,0.2968,0.4076,0.2476,0.6668,0.3336,0.3296,0.28,0.3082,0.2638,0.0052,0.5034,0.0068,0.3268
lightning,tree,LO,MO,0.266,0.1292,0.2118,0.2726,0.1976,0.6522,0.3045,0.3296,0.28,0.2852,0.2598,0.0242,0.516,0.032,0.2725
mango,peace,LO,MO,0.511,0.585,0.5356,0.3738,-0.2358,0.3712,0.2577,0.2952,0.21560000000000001,0.4486,0.2126,-0.1564,0.3955,0.2091,0.0486
mango,peach,LO,MO,0.511,0.585,0.7756,0.7888,-0.0608,0.4611,0.0778,0.2952,0.21560000000000001,0.286,0.3246,0.1182,0.5793,0.1585,-0.0807
mango,sad,LO,MO,0.511,0.585,0.1774,0.2566,0.0052,0.5033,0.0067,0.2952,0.21560000000000001,0.2626,0.3254,0.1424,0.5964,0.1928,-0.1861
mango,safety,LO,MO,0.511,0.585,0.3326,0.2762,-0.1304,0.4234,0.1533,0.2952,0.21560000000000001,0.2774,0.258,0.0602,0.5423,0.0846,0.0687
mango,sandstorm,LO,MO,0.511,0.585,0.6782,0.7142,-0.038,0.4775,0.0449,0.2952,0.21560000000000001,0.5244,0.5322,0.0874,0.5534,0.1068,-0.0619
mango,sick,LO,MO,0.511,0.585,0.2968,0.4076,0.0368,0.5211,0.0423,0.2952,0.21560000000000001,0.3082,0.2638,0.0352,0.5242,0.0485,-0.0062
mango,tree,LO,MO,0.511,0.585,0.2118,0.2726,-0.0132,0.4918,0.0165,0.2952,0.21560000000000001,0.2852,0.2598,0.0542,0.5379,0.0757,-0.0592
peace,peach,LO,MO,0.5356,0.3738,0.7756,0.7888,0.175,0.6121,0.2242,0.4486,0.2126,0.286,0.3246,0.2746,0.6706,0.3412,-0.117
peace,sad,LO,MO,0.5356,0.3738,0.1774,0.2566,0.241,0.6527,0.3054,0.4486,0.2126,0.2626,0.3254,0.2988,0.6865,0.3731,-0.0677
peace,safety,LO,MO,0.5356,0.3738,0.3326,0.2762,0.1054,0.5628,0.1256,0.4486,0.2126,0.2774,0.258,0.2166,0.6412,0.2824,-0.1568
peace,sandstorm,LO,MO,0.5356,0.3738,0.6782,0.7142,0.1978,0.6166,0.2332,0.4486,0.2126,0.5244,0.5322,0.2438,0.6402,0.2804,-0.0472
peace,sick,LO,MO,0.5356,0.3738,0.2968,0.4076,0.2726,0.6542,0.3084,0.4486,0.2126,0.3082,0.2638,0.1916,0.6232,0.2464,0.062
peace,tree,LO,MO,0.5356,0.3738,0.2118,0.2726,0.2226,0.638,0.276,0.4486,0.2126,0.2852,0.2598,0.2106,0.6368,0.2735,0.0025
peach,sad,LO,MO,0.7756,0.7888,0.1774,0.2566,0.066,0.5525,0.105,0.286,0.3246,0.2626,0.3254,0.0242,0.5157,0.0314,0.0736
peach,safety,LO,MO,0.7756,0.7888,0.3326,0.2762,-0.0696,0.4509,0.0982,0.286,0.3246,0.2774,0.258,-0.058,0.4615,0.077,0.0212
peach,sandstorm,LO,MO,0.7756,0.7888,0.6782,0.7142,0.0228,0.5161,0.0322,0.286,0.3246,0.5244,0.5322,-0.0308,0.4819,0.0361,-0.0039
peach,sick,LO,MO,0.7756,0.7888,0.2968,0.4076,0.0976,0.5659,0.1319,0.286,0.3246,0.3082,0.2638,-0.083,0.446,0.108,0.0239
peach,tree,LO,MO,0.7756,0.7888,0.2118,0.2726,0.0476,0.5365,0.0729,0.286,0.3246,0.2852,0.2598,-0.064,0.4577,0.0845,-0.0116
sad,safety,LO,MO,0.1774,0.2566,0.3326,0.2762,-0.1356,0.4049,0.1902,0.2626,0.3254,0.2774,0.258,-0.0822,0.4448,0.1103,0.0799
sad,sandstorm,LO,MO,0.1774,0.2566,0.6782,0.7142,-0.0432,0.4694,0.0611,0.2626,0.3254,0.5244,0.5322,-0.055,0.4675,0.0651,-0.004
sad,sick,LO,MO,0.1774,0.2566,0.2968,0.4076,0.0316,0.5215,0.0429,0.2626,0.3254,0.3082,0.2638,-0.1072,0.4296,0.1409,-0.098
sad,tree,LO,MO,0.1774,0.2566,0.2118,0.2726,-0.0184,0.4859,0.0283,0.2626,0.3254,0.2852,0.2598,-0.0882,0.4411,0.1177,-0.0894
safety,sandstorm,LO,MO,0.3326,0.2762,0.6782,0.7142,0.0924,0.5591,0.1183,0.2774,0.258,0.5244,0.5322,0.0272,0.5165,0.0329,0.0854
safety,sick,LO,MO,0.3326,0.2762,0.2968,0.4076,0.1672,0.6026,0.2053,0.2774,0.258,0.3082,0.2638,-0.025,0.483,0.0339,0.1714
safety,tree,LO,MO,0.3326,0.2762,0.2118,0.2726,0.1172,0.5799,0.1598,0.2774,0.258,0.2852,0.2598,-0.006,0.4959,0.0083,0.1515
sandstorm,sick,LO,MO,0.6782,0.7142,0.2968,0.4076,0.0748,0.5463,0.0927,0.5244,0.5322,0.3082,0.2638,-0.0522,0.4689,0.0622,0.0305
sandstorm,tree,LO,MO,0.6782,0.7142,0.2118,0.2726,0.0248,0.517,0.034,0.5244,0.5322,0.2852,0.2598,-0.0332,0.48,0.04,-0.006
sick,tree,LO,MO,0.2968,0.4076,0.2118,0.2726,-0.05,0.467,0.0659,0.3082,0.2638,0.2852,0.2598,0.019,0.5128,0.0256,0.0403
angry,banana,LO,MP,0.0888,0.1072,0.2646,0.0544,-0.2286,0.256,0.4881,0.2472,0.1816,0.2138,0.1404,-0.0078,0.4933,0.0134,0.4747
angry,death,LO,MP,0.0888,0.1072,0.1082,0.0938,-0.0328,0.4506,0.0989,0.2472,0.1816,0.1808,0.4454,0.3302,0.7261,0.4522,-0.3533
angry,happy,LO,MP,0.0888,0.1072,0.506,0.5084,-0.016,0.4884,0.0232,0.2472,0.1816,0.4274,0.264,-0.0978,0.4328,0.1345,-0.1113
angry,justice,LO,MP,0.0888,0.1072,0.193,0.2626,0.0512,0.5498,0.0996,0.2472,0.1816,0.3086,0.2238,-0.0192,0.4857,0.0286,0.071
angry,lightning,LO,MP,0.0888,0.1072,0.266,0.0836,-0.2008,0.2881,0.4239,0.2472,0.1816,0.3296,0.3518,0.0878,0.5598,0.1196,0.3043
angry,mango,LO,MP,0.0888,0.1072,0.511,0.0536,-0.4758,0.1273,0.7454,0.2472,0.1816,0.2952,0.1594,-0.0702,0.4447,0.1106,0.6348
angry,peace,LO,MP,0.0888,0.1072,0.5356,0.4942,-0.0598,0.4567,0.0866,0.2472,0.1816,0.4486,0.254,-0.129,0.4115,0.1771,-0.0905
angry,peach,LO,MP,0.0888,0.1072,0.7756,0.0594,-0.7346,0.0121,0.9759,0.2472,0.1816,0.286,0.1904,-0.03,0.4767,0.0466,0.9293
angry,sad,LO,MP,0.0888,0.1072,0.1774,0.2126,0.0168,0.5179,0.0357,0.2472,0.1816,0.2626,0.488,0.291,0.6915,0.383,-0.3473
angry,safety,LO,MP,0.0888,0.1072,0.3326,0.298,-0.053,0.4565,0.0871,0.2472,0.1816,0.2774,0.2388,0.027,0.5203,0.0406,0.0465
angry,sandstorm,LO,MP,0.0888,0.1072,0.6782,0.049,-0.6476,0.0426,0.9148,0.2472,0.1816,0.5244,0.1912,-0.2676,0.315,0.37,0.5448
angry,sick,LO,MP,0.0888,0.1072,0.2968,0.1502,-0.165,0.3415,0.317,0.2472,0.1816,0.3082,0.402,0.1594,0.6068,0.2137,0.1033
angry,tree,LO,MP,0.0888,0.1072,0.2118,0.0974,-0.1328,0.345,0.31,0.2472,0.1816,0.2852,0.1514,-0.0682,0.4455,0.1089,0.2011
banana,death,LO,MP,0.2646,0.0544,0.1082,0.0938,0.1958,0.7115,0.4229,0.2138,0.1404,0.1808,0.4454,0.338,0.7416,0.4832,-0.0603
banana,happy,LO,MP,0.2646,0.0544,0.506,0.5084,0.2126,0.6389,0.2778,0.2138,0.1404,0.4274,0.264,-0.09,0.4351,0.1298,0.148
banana,justice,LO,MP,0.2646,0.0544,0.193,0.2626,0.2798,0.7241,0.4483,0.2138,0.1404,0.3086,0.2238,-0.0114,0.491,0.018,0.4303
banana,lightning,LO,MP,0.2646,0.0544,0.266,0.0836,0.0278,0.5259,0.0519,0.2138,0.1404,0.3296,0.3518,0.0956,0.5681,0.1362,-0.0843
banana,mango,LO,MP,0.2646,0.0544,0.511,0.0536,-0.2472,0.3023,0.3953,0.2138,0.1404,0.2952,0.1594,-0.0624,0.4477,0.1047,0.2906
banana,peace,LO,MP,0.2646,0.0544,0.5356,0.4942,0.1688,0.6113,0.2227,0.2138,0.1404,0.4486,0.254,-0.1212,0.4128,0.1745,0.0482
banana,peach,LO,MP,0.2646,0.0544,0.7756,0.0594,-0.506,0.1028,0.7945,0.2138,0.1404,0.286,0.1904,-0.0222,0.4817,0.0366,0.7579
banana,sad,LO,MP,0.2646,0.0544,0.1774,0.2126,0.2454,0.7112,0.4225,0.2138,0.1404,0.2626,0.488,0.2988,0.7047,0.4094,0.0131
banana,safety,LO,MP,0.2646,0.0544,0.3326,0.298,0.1756,0.6281,0.2562,0.2138,0.1404,0.2774,0.2388,0.0348,0.5277,0.0554,0.2008
banana,sandstorm,LO,MP,0.2646,0.0544,0.6782,0.049,-0.419,0.1714,0.6571,0.2138,0.1404,0.5244,0.1912,-0.2598,0.3113,0.3774,0.2797
banana,sick,LO,MP,0.2646,0.0544,0.2968,0.1502,0.0636,0.5543,0.1086,0.2138,0.1404,0.3082,0.402,0.1672,0.617,0.234,-0.1254
banana,tree,LO,MP,0.2646,0.0544,0.2118,0.0974,0.0958,0.5934,0.1867,0.2138,0.1404,0.2852,0.1514,-0.0604,0.4485,0.1029,0.0838
death,happy,LO,MP,0.1082,0.0938,0.506,0.5084,0.0168,0.5121,0.0242,0.1808,0.4454,0.4274,0.264,-0.428,0.2466,0.5067,-0.4825
death,justice,LO,MP,0.1082,0.0938,0.193,0.2626,0.084,0.5809,0.1618,0.1808,0.4454,0.3086,0.2238,-0.3494,0.2753,0.4493,-0.2875
death,lightning,LO,MP,0.1082,0.0938,0.266,0.0836,-0.168,0.3211,0.3577,0.1808,0.4454,0.3296,0.3518,-0.2424,0.3502,0.2995,0.0582
death,mango,LO,MP,0.1082,0.0938,0.511,0.0536,-0.443,0.1456,0.7087,0.1808,0.4454,0.2952,0.1594,-0.4004,0.2366,0.5268,0.1819
death,peace,LO,MP,0.1082,0.0938,0.5356,0.4942,-0.027,0.4805,0.039,0.1808,0.4454,0.4486,0.254,-0.4592,0.2308,0.5384,-0.4994
death,peach,LO,MP,0.1082,0.0938,0.7756,0.0594,-0.7018,0.0163,0.9673,0.1808,0.4454,0.286,0.1904,-0.3602,0.2624,0.4753,0.492
death,sad,LO,MP,0.1082,0.0938,0.1774,0.2126,0.0496,0.5523,0.1046,0.1808,0.4454,0.2626,0.488,-0.0392,0.4751,0.0497,0.0549
death,safety,LO,MP,0.1082,0.0938,0.3326,0.298,-0.0202,0.4834,0.0331,0.1808,0.4454,0.2774,0.2388,-0.3032,0.3009,0.3983,-0.3652
death,sandstorm,LO,MP,0.1082,0.0938,0.6782,0.049,-0.6148,0.0522,0.8956,0.1808,0.4454,0.5244,0.1912,-0.5978,0.1613,0.6773,0.2183
death,sick,LO,MP,0.1082,0.0938,0.2968,0.1502,-0.1322,0.3724,0.2551,0.1808,0.4454,0.3082,0.402,-0.1708,0.3939,0.2123,0.0428
death,tree,LO,MP,0.1082,0.0938,0.2118,0.0974,-0.1,0.3829,0.2342,0.1808,0.4454,0.2852,0.1514,-0.3984,0.2352,0.5295,-0.2953
happy,justice,LO,MP,0.506,0.5084,0.193,0.2626,0.0672,0.5421,0.0843,0.4274,0.264,0.3086,0.2238,0.0786,0.5511,0.1022,-0.0179
happy,lightning,LO,MP,0.506,0.5084,0.266,0.0836,-0.1848,0.3799,0.2403,0.4274,0.264,0.3296,0.3518,0.1856,0.6116,0.2231,0.0172
happy,mango,LO,MP,0.506,0.5084,0.511,0.0536,-0.4598,0.2365,0.527,0.4274,0.264,0.2952,0.1594,0.0276,0.5188,0.0376,0.4894
happy,peace,LO,MP,0.506,0.5084,0.5356,0.4942,-0.0438,0.4762,0.0476,0.4274,0.264,0.4486,0.254,-0.0312,0.4808,0.0384,0.0092
happy,peach,LO,MP,0.506,0.5084,0.7756,0.0594,-0.7186,0.1096,0.7807,0.4274,0.264,0.286,0.1904,0.0678,0.5455,0.0909,0.6898
happy,sad,LO,MP,0.506,0.5084,0.1774,0.2126,0.0328,0.5213,0.0426,0.4274,0.264,0.2626,0.488,0.3888,0.7241,0.4482,-0.4056
happy,safety,LO,MP,0.506,0.5084,0.3326,0.298,-0.037,0.4785,0.043,0.4274,0.264,0.2774,0.2388,0.1248,0.5814,0.1627,-0.1197
happy,sandstorm,LO,MP,0.506,0.5084,0.6782,0.049,-0.6316,0.152,0.696,0.4274,0.264,0.5244,0.1912,-0.1698,0.3938,0.2124,0.4836
happy,sick,LO,MP,0.506,0.5084,0.2968,0.1502,-0.149,0.4068,0.1864,0.4274,0.264,0.3082,0.402,0.2572,0.6519,0.3037,-0.1173
happy,tree,LO,MP,0.506,0.5084,0.2118,0.0974,-0.1168,0.4214,0.1572,0.4274,0.264,0.2852,0.1514,0.0296,0.5203,0.0407,0.1165
justice,lightning,LO,MP,0.193,0.2626,0.266,0.0836,-0.252,0.299,0.4019,0.3086,0.2238,0.3296,0.3518,0.107,0.5688,0.1375,0.2644
justice,mango,LO,MP,0.193,0.2626,0.511,0.0536,-0.527,0.157,0.686,0.3086,0.2238,0.2952,0.1594,-0.051,0.4627,0.0747,0.6113
justice,peace,LO,MP,0.193,0.2626,0.5356,0.4942,-0.111,0.4305,0.1389,0.3086,0.2238,0.4486,0.254,-0.1098,0.4287,0.1426,-0.0037
justice,peach,LO,MP,0.193,0.2626,0.7756,0.0594,-0.7858,0.0416,0.9169,0.3086,0.2238,0.286,0.1904,-0.0108,0.4922,0.0156,0.9013
justice,sad,LO,MP,0.193,0.2626,0.1774,0.2126,-0.0344,0.472,0.056,0.3086,0.2238,0.2626,0.488,0.3102,0.6927,0.3854,-0.3294
justice,safety,LO,MP,0.193,0.2626,0.3326,0.298,-0.1042,0.4285,0.143,0.3086,0.2238,0.2774,0.2388,0.0462,0.5325,0.0649,0.0781
justice,sandstorm,LO,MP,0.193,0.2626,0.6782,0.049,-0.6988,0.0773,0.8453,0.3086,0.2238,0.5244,0.1912,-0.2484,0.3372,0.3256,0.5197
justice,sick,LO,MP,0.193,0.2626,0.2968,0.1502,-0.2162,0.3366,0.3268,0.3086,0.2238,0.3082,0.402,0.1786,0.613,0.226,0.1008
justice,tree,LO,MP,0.193,0.2626,0.2118,0.0974,-0.184,0.3441,0.3117,0.3086,0.2238,0.2852,0.1514,-0.049,0.4637,0.0726,0.2391
lightning,mango,LO,MP,0.266,0.0836,0.511,0.0536,-0.275,0.2855,0.429,0.3296,0.3518,0.2952,0.1594,-0.158,0.3947,0.2105,0.2185
lightning,peace,LO,MP,0.266,0.0836,0.5356,0.4942,0.141,0.5924,0.1848,0.3296,0.3518,0.4486,0.254,-0.2168,0.3701,0.2597,-0.0749
lightning,peach,LO,MP,0.266,0.0836,0.7756,0.0594,-0.5338,0.0959,0.8082,0.3296,0.3518,0.286,0.1904,-0.1178,0.4221,0.1558,0.6524
lightning,sad,LO,MP,0.266,0.0836,0.1774,0.2126,0.2176,0.686,0.372,0.3296,0.3518,0.2626,0.488,0.2032,0.6212,0.2423,0.1297
lightning,safety,LO,MP,0.266,0.0836,0.3326,0.298,0.1478,0.607,0.2141,0.3296,0.3518,0.2774,0.2388,-0.0608,0.4605,0.079,0.1351
lightning,sandstorm,LO,MP,0.266,0.0836,0.6782,0.049,-0.4468,0.1605,0.679,0.3296,0.3518,0.5244,0.1912,-0.3554,0.288,0.424,0.255
lightning,sick,LO,MP,0.266,0.0836,0.2968,0.1502,0.0358,0.5301,0.0602,0.3296,0.3518,0.3082,0.402,0.0716,0.5429,0.0859,-0.0257
lightning,tree,LO,MP,0.266,0.0836,0.2118,0.0974,0.068,0.5651,0.1302,0.3296,0.3518,0.2852,0.1514,-0.156,0.395,0.2099,-0.0797
mango,peace,LO,MP,0.511,0.0536,0.5356,0.4942,0.416,0.7423,0.4845,0.2952,0.1594,0.4486,0.254,-0.0588,0.46,0.0801,0.4044
mango,peach,LO,MP,0.511,0.0536,0.7756,0.0594,-0.2588,0.2873,0.4253,0.2952,0.1594,0.286,0.1904,0.0402,0.5306,0.0612,0.3641
